nome,preco,classificado,categoria,site,data_raspagem
A cabeça do santo,"R$ 36,27",#33,books,Amazon,2024-11-22 18:21:13
Suicidas,"R$ 33,40",#34,books,Amazon,2024-11-22 18:21:13
Memórias do subsolo,"R$ 21,69",#35,books,Amazon,2024-11-22 18:21:14
Mentirosos – Sucesso no TikTok,"R$ 14,35",#36,books,Amazon,2024-11-22 18:21:14
"Em outra vida, talvez?","R$ 26,77",#37,books,Amazon,2024-11-22 18:21:14
Café com Deus Pai 2025: Porções Diárias de Transformação,"R$ 75,33",#38,books,Amazon,2024-11-22 18:21:14
Depois daquele verão,"R$ 20,56",#39,books,Amazon,2024-11-22 18:21:14
Cem anos de solidão,"R$ 29,90",#40,books,Amazon,2024-11-22 18:21:14
Fisher-Price - Quando estou...,"R$ 15,54",#41,books,Amazon,2024-11-22 18:21:15
Rei da Ira (Reis do Pecado – Livro 1),"R$ 29,45",#42,books,Amazon,2024-11-22 18:21:15
A Seleção: 1,"R$ 18,05",#43,books,Amazon,2024-11-22 18:21:15
Palavras de Radiância,"R$ 83,15",#44,books,Amazon,2024-11-22 18:21:15
As coisas que você só vê quando desacelera: Como manter a calma em um mundo frenético,"R$ 30,86",#46,books,Amazon,2024-11-22 18:21:15
Cleopatra e Frankenstein,"R$ 30,96",#47,books,Amazon,2024-11-22 18:21:16
Nação dopamina: Por que o excesso de prazer está nos deixando infelizes e o que podemos fazer para mudar (leia também Nação tarja preta),"R$ 36,68",#48,books,Amazon,2024-11-22 18:21:16
Fisher-Price - Kit Meu Primeiro Livro,"R$ 44,65",#49,books,Amazon,2024-11-22 18:21:16
Aurora: O despertar da mulher exausta,"R$ 20,64",#50,books,Amazon,2024-11-22 18:21:16
Outlive: A arte e a ciência de viver mais e melhor,"R$ 40,72",#51,books,Amazon,2024-11-22 18:21:37
O Deus que destrói sonhos,"R$ 20,90",#52,books,Amazon,2024-11-22 18:21:37
Violeta,"R$ 27,95",#53,books,Amazon,2024-11-22 18:21:37
"Kim Jiyoung, nascida em 1982","R$ 21,85",#54,books,Amazon,2024-11-22 18:21:37
Um dia muito mal-humorado,"R$ 19,00",#55,books,Amazon,2024-11-22 18:21:37
Primeiro amor,"R$ 20,00",#56,books,Amazon,2024-11-22 18:21:38
Eu e Esse meu Coração,"R$ 25,06",#57,books,Amazon,2024-11-22 18:21:38
Perigoso!,"R$ 14,90",#58,books,Amazon,2024-11-22 18:21:38
O livro que você gostaria que seus pais tivessem lido: (e seus filhos ficarão gratos por você ler),"R$ 30,96",#59,books,Amazon,2024-11-22 18:21:38
Antes que o café esfrie: 1,"R$ 23,56",#60,books,Amazon,2024-11-22 18:21:38
Mulheres que correm com os lobos: Mitos e histórias do arquétipo da Mulher Selvagem,"R$ 41,36",#61,books,Amazon,2024-11-22 18:21:38
O BGA: o Bom Gigante Amigo,"R$ 49,29",#62,books,Amazon,2024-11-22 18:21:39
O lado feio do amor,"R$ 31,27",#63,books,Amazon,2024-11-22 18:21:39
Hábitos Atômicos: um Método Fácil e Comprovado de Criar Bons Hábitos e se Livrar dos Maus- Idioma : Português,"R$ 35,30",#64,books,Amazon,2024-11-22 18:21:39
Todas as suas (im)perfeições,"R$ 31,19",#65,books,Amazon,2024-11-22 18:21:39
Véspera,"R$ 32,21",#66,books,Amazon,2024-11-22 18:21:39
Iris Kelly não namora (Bright Falls – Livro 3),"R$ 26,04",#67,books,Amazon,2024-11-22 18:21:39
Clássicos Góticos,"R$ 28,80",#68,books,Amazon,2024-11-22 18:21:40
"Novembro, 9","R$ 28,95",#69,books,Amazon,2024-11-22 18:21:40
O Senhor dos Aneis - Edição de Colecionador com Ilustrações de Alan Lee,"R$ 142,19",#71,books,Amazon,2024-11-22 18:21:40
A insustentável leveza do ser,"R$ 22,15",#72,books,Amazon,2024-11-22 18:21:40
Essencialismo: A disciplinada busca por menos,"R$ 32,00",#73,books,Amazon,2024-11-22 18:21:40
Tudo é rio,"R$ 35,97",#74,books,Amazon,2024-11-22 18:21:41
Cartas de um diabo a seu aprendiz,"R$ 27,55",#75,books,Amazon,2024-11-22 18:21:41
#umdiasemreclamar: Descubra por que a gratidão pode mudar a sua vida,"R$ 24,74",#76,books,Amazon,2024-11-22 18:21:41
Manual Diagnóstico e Estatístico de Transtornos Mentais - DSM-5-TR: Texto Revisado,"R$ 190,73",#77,books,Amazon,2024-11-22 18:21:41
"Se não eu, quem vai fazer você feliz?: Minha história de amor com Chorão","R$ 23,90",#78,books,Amazon,2024-11-22 18:21:41
Layla,"R$ 26,59",#79,books,Amazon,2024-11-22 18:21:41
A maldição do verdadeiro amor (Sucesso no TikTok),"R$ 34,20",#80,books,Amazon,2024-11-22 18:21:42
Confissões de santo Agostinho,"R$ 19,94",#81,books,Amazon,2024-11-22 18:21:42
O grande Gatsby,"R$ 30,47",#82,books,Amazon,2024-11-22 18:21:42
Quarta asa: 1,"R$ 57,40",#83,books,Amazon,2024-11-22 18:21:42
As mil partes do meu coração,"R$ 30,41",#84,books,Amazon,2024-11-22 18:21:42
Vai dar tudo certo,"R$ 23,59",#85,books,Amazon,2024-11-22 18:21:42
Vou te receitar um gato,"R$ 28,50",#86,books,Amazon,2024-11-22 18:21:43
Gatilhos Mentais: O Guia Completo com Estratégias de Negócios e Comunicações Provadas Para Você Aplicar,"R$ 25,70",#87,books,Amazon,2024-11-22 18:21:43
Leitura de verão,"R$ 25,64",#88,books,Amazon,2024-11-22 18:21:43
Coleção Especial Sherlock Holmes - Box com 6 livros,"R$ 45,68",#89,books,Amazon,2024-11-22 18:21:43
Rápido e devagar: Duas formas de pensar,"R$ 40,47",#90,books,Amazon,2024-11-22 18:21:43
A bruxa não vai para a fogueira neste livro,"R$ 25,20",#91,books,Amazon,2024-11-22 18:21:44
Box Série Bússola,"R$ 66,63",#92,books,Amazon,2024-11-22 18:21:44
A natureza da mordida,"R$ 31,72",#93,books,Amazon,2024-11-22 18:21:44
Uma segunda chance (Fenômeno do TikTok),"R$ 30,64",#94,books,Amazon,2024-11-22 18:21:44
Abigail,"R$ 19,00",#95,books,Amazon,2024-11-22 18:21:44
A Queda de Númenor: e outros contos da Segunda Era da Terra-média,"R$ 36,90",#96,books,Amazon,2024-11-22 18:21:45
O velho e o mar,"R$ 27,07",#97,books,Amazon,2024-11-22 18:21:45
"Eu, meu pavio curto e Deus: Aprendendo a irar-se sem pecar","R$ 24,88",#98,books,Amazon,2024-11-22 18:21:45
Orgulho e preconceito e nós duas + Brinde (Card),"R$ 18,91",#99,books,Amazon,2024-11-22 18:21:45
Box Tetralogia Napolitana - Série A amiga genial,"R$ 115,80",#100,books,Amazon,2024-11-22 18:21:45
