nome,preco,classificado,categoria,site,data_raspagem
A geração ansiosa: Como a infância hiperconectada está causando uma epidemia de transtornos mentais,"R$ 48,90",#21,books,Amazon,2024-11-29 21:54:11
Manual de persuasão do FBI,"R$ 23,40",#22,books,Amazon,2024-11-29 21:54:11
Oração para Desaparecer,"R$ 30,80",#23,books,Amazon,2024-11-29 21:54:11
Essencialismo: A disciplinada busca por menos,"R$ 32,00",#24,books,Amazon,2024-11-29 21:54:11
Um dia muito mal-humorado,"R$ 19,00",#25,books,Amazon,2024-11-29 21:54:11
O despertar da lua caída – Edição especial em capa dura com pintura trilateral,"R$ 57,90",#26,books,Amazon,2024-11-29 21:54:11
Como fazer amigos e influenciar pessoas,"R$ 31,64",#27,books,Amazon,2024-11-29 21:54:11
Rápido e devagar: Duas formas de pensar,"R$ 40,47",#28,books,Amazon,2024-11-29 21:54:12
Aprendiz do Vilão,"R$ 29,35",#29,books,Amazon,2024-11-29 21:54:12
Antes que o café esfrie: 1,"R$ 23,56",#30,books,Amazon,2024-11-29 21:54:12
Fisher-Price - Kit Coleção Como é Bom,"R$ 29,78",#31,books,Amazon,2024-11-29 21:54:12
Vai dar tudo certo,"R$ 23,59",#32,books,Amazon,2024-11-29 21:54:12
Melhor do que nos filmes,"R$ 38,94",#33,books,Amazon,2024-11-29 21:54:12
Hábitos Atômicos: um Método Fácil e Comprovado de Criar Bons Hábitos e se Livrar dos Maus- Idioma : Português,"R$ 35,93",#34,books,Amazon,2024-11-29 21:54:12
As 48 leis do poder: Edição concisa,"R$ 23,48",#35,books,Amazon,2024-11-29 21:54:13
Eu e Esse meu Coração,"R$ 25,06",#36,books,Amazon,2024-11-29 21:54:13
A cabeça do santo,"R$ 36,27",#37,books,Amazon,2024-11-29 21:54:13
A hora da estrela: Edição comemorativa,"R$ 24,43",#38,books,Amazon,2024-11-29 21:54:13
Perigoso!,"R$ 14,90",#39,books,Amazon,2024-11-29 21:54:13
Maus,"R$ 55,74",#40,books,Amazon,2024-11-29 21:54:13
Memórias do subsolo,"R$ 21,69",#41,books,Amazon,2024-11-29 21:54:14
Sapiens (Nova edição): Uma breve história da humanidade,"R$ 35,99",#42,books,Amazon,2024-11-29 21:54:14
Box O povo do ar - acompanha brindes,"R$ 107,44",#43,books,Amazon,2024-11-29 21:54:14
A empregada (A empregada – Livro 1): Bem-vinda à família,"R$ 31,64",#44,books,Amazon,2024-11-29 21:54:14
Gatilhos Mentais: O Guia Completo com Estratégias de Negócios e Comunicações Provadas Para Você Aplicar,"R$ 31,14",#45,books,Amazon,2024-11-29 21:54:14
Como falar em público e encantar as pessoas,"R$ 23,92",#46,books,Amazon,2024-11-29 21:54:14
Quebrando o hábito de ser você mesmo: Como reconstruir sua mente e criar um novo eu,"R$ 32,05",#47,books,Amazon,2024-11-29 21:54:15
As coisas que você só vê quando desacelera: Como manter a calma em um mundo frenético,"R$ 38,94",#48,books,Amazon,2024-11-29 21:54:15
Powerless: 1,"R$ 36,61",#49,books,Amazon,2024-11-29 21:54:15
Não Começou com Você: Como o Trauma Familiar Herdado nos Define e Como dar um fim a Esse Ciclo,"R$ 44,03",#50,books,Amazon,2024-11-29 21:54:15
Outlive: A arte e a ciência de viver mais e melhor,"R$ 40,72",#51,books,Amazon,2024-11-29 21:54:35
Onde Está a Bluey?: Um Livro de Esconde-Esconde,"R$ 14,29",#52,books,Amazon,2024-11-29 21:54:35
Não é como nos filmes: (Melhor do que nos filmes – vol. 2),"R$ 48,93",#53,books,Amazon,2024-11-29 21:54:36
Os segredos da mente milionária: Aprenda a enriquecer mudando seus conceitos sobre o dinheiro e adotando os hábitos das pessoas bem-sucedidas,"R$ 27,46",#54,books,Amazon,2024-11-29 21:54:36
A vida invisível de Addie LaRue,"R$ 28,99",#55,books,Amazon,2024-11-29 21:54:36
Uma vida pequena,"R$ 58,33",#56,books,Amazon,2024-11-29 21:54:36
Era uma vez um coração partido (Sucesso do TikTok),"R$ 31,12",#57,books,Amazon,2024-11-29 21:54:36
Acolhendo sua criança interior: Uma abordagem inovadora para curar as feridas da infância,"R$ 30,49",#58,books,Amazon,2024-11-29 21:54:36
A natureza da mordida,"R$ 31,72",#59,books,Amazon,2024-11-29 21:54:37
O lado feio do amor,"R$ 31,27",#60,books,Amazon,2024-11-29 21:54:37
Homo Deus,"R$ 55,74",#61,books,Amazon,2024-11-29 21:54:37
Todas as suas (im)perfeições,"R$ 31,19",#62,books,Amazon,2024-11-29 21:54:37
Quem soltou o pum?,"R$ 19,89",#63,books,Amazon,2024-11-29 21:54:37
As obras revolucionárias de George Orwell - Box com 3 livros,"R$ 36,88",#64,books,Amazon,2024-11-29 21:54:37
Suicidas,"R$ 33,40",#65,books,Amazon,2024-11-29 21:54:38
Nada pode me ferir,"R$ 36,92",#66,books,Amazon,2024-11-29 21:54:38
Peppa Pig - Diversão em família: Com 6 mini livros,"R$ 29,90",#67,books,Amazon,2024-11-29 21:54:38
Cutelo e Corvo (Trilogia Morrendo de Amor - Livro 1),"R$ 48,19",#68,books,Amazon,2024-11-29 21:54:38
"Chama de Ferro: sequência do fenômeno mundial Quarta Asa (Série O Empyriano, Livro 2)","R$ 57,00",#69,books,Amazon,2024-11-29 21:54:38
Em busca de mim,"R$ 41,20",#70,books,Amazon,2024-11-29 21:54:39
Violeta,"R$ 27,95",#71,books,Amazon,2024-11-29 21:54:39
"Eu, meu pavio curto e Deus: Aprendendo a irar-se sem pecar","R$ 24,88",#72,books,Amazon,2024-11-29 21:54:39
Em agosto nos vemos,"R$ 29,90",#73,books,Amazon,2024-11-29 21:54:39
Pequena coreografia do adeus,"R$ 30,90",#74,books,Amazon,2024-11-29 21:54:39
Um tempo pra mim: 10 minutos diários de autocuidado mental,"R$ 54,92",#75,books,Amazon,2024-11-29 21:54:39
Coisas óbvias sobre o amor: 2,"R$ 70,70",#76,books,Amazon,2024-11-29 21:54:40
O Pequeno Príncipe (Original): Tradução original com aquarelas do autor,"R$ 14,24",#77,books,Amazon,2024-11-29 21:54:40
"Pai Rico, pai Pobre: Edição de 20 Anos Atualizada e Ampliada","R$ 33,34",#78,books,Amazon,2024-11-29 21:54:40
A gente mira no amor e acerta na solidão,"R$ 29,64",#79,books,Amazon,2024-11-29 21:54:40
Vou te receitar um gato,"R$ 28,50",#80,books,Amazon,2024-11-29 21:54:40
A revolução dos bichos: Um conto de fadas,"R$ 14,42",#81,books,Amazon,2024-11-29 21:54:41
Alice no País das Maravilhas (Classic Edition),"R$ 35,83",#82,books,Amazon,2024-11-29 21:54:41
Cartas de um diabo a seu aprendiz,"R$ 27,11",#83,books,Amazon,2024-11-29 21:54:41
Coraline: Acompanha marcador de páginas especial,"R$ 36,55",#84,books,Amazon,2024-11-29 21:54:41
"Murdle: Volume 1: 100 mistérios, de básicos a impossíveis, para solucionar usando a lógica, a habilidade e o poder de dedução","R$ 37,48",#85,books,Amazon,2024-11-29 21:54:41
As armas da persuasão: Como influenciar e não se deixar influenciar,"R$ 33,36",#86,books,Amazon,2024-11-29 21:54:42
Quarta asa: 1,"R$ 69,30",#87,books,Amazon,2024-11-29 21:54:42
Bem lá no alto,"R$ 25,59",#88,books,Amazon,2024-11-29 21:54:42
Primeiro eu tive que morrer: Romance,"R$ 37,42",#89,books,Amazon,2024-11-29 21:54:42
O diário de uma princesa desastrada 3: A maldição das princesas,"R$ 46,35",#90,books,Amazon,2024-11-29 21:54:42
Em Nome do Povo: Como o Casamento Entre Estado e Moeda te Deixa Mais Pobre,"R$ 37,82",#91,books,Amazon,2024-11-29 21:54:42
Pop capa dura - Divertida Mente 2,"R$ 11,00",#92,books,Amazon,2024-11-29 21:54:43
Minhas Primeiras Histórias Disney - O Bom Dinossauro,"R$ 5,87",#93,books,Amazon,2024-11-29 21:54:43
A maldição do verdadeiro amor (Sucesso no TikTok),"R$ 34,20",#94,books,Amazon,2024-11-29 21:54:43
#umdiasemreclamar: Descubra por que a gratidão pode mudar a sua vida,"R$ 24,65",#95,books,Amazon,2024-11-29 21:54:43
Apostando no amor,"R$ 37,48",#96,books,Amazon,2024-11-29 21:54:43
Fisher-Price - Quando estou...,"R$ 14,24",#97,books,Amazon,2024-11-29 21:54:44
A balada do felizes para nunca (Sucesso no TikTok),"R$ 35,01",#98,books,Amazon,2024-11-29 21:54:44
O pobre de direita: A vingança dos bastardos,"R$ 47,55",#99,books,Amazon,2024-11-29 21:54:44
O poder do subconsciente,"R$ 27,29",#100,books,Amazon,2024-11-29 21:54:44
