nome,preco,classificado,categoria,site,data_raspagem
Nação dopamina: Por que o excesso de prazer está nos deixando infelizes e o que podemos fazer para mudar (leia também Nação tarja preta),"R$ 36,68",#24,books,Amazon,2024-11-24 21:44:14
Cem anos de solidão,"R$ 29,90",#25,books,Amazon,2024-11-24 21:44:14
Memórias do subsolo,"R$ 21,69",#26,books,Amazon,2024-11-24 21:44:14
Powerless: 1,"R$ 36,61",#27,books,Amazon,2024-11-24 21:44:14
Os sete maridos de Evelyn Hugo,"R$ 25,14",#28,books,Amazon,2024-11-24 21:44:14
Oração para Desaparecer,"R$ 30,80",#29,books,Amazon,2024-11-24 21:44:15
As coisas que você só vê quando desacelera: Como manter a calma em um mundo frenético,"R$ 30,86",#30,books,Amazon,2024-11-24 21:44:15
Como fazer amigos e influenciar pessoas,"R$ 31,64",#31,books,Amazon,2024-11-24 21:44:15
Eu e Esse meu Coração,"R$ 25,06",#32,books,Amazon,2024-11-24 21:44:15
Um dia muito mal-humorado,"R$ 19,00",#33,books,Amazon,2024-11-24 21:44:15
Aurora: O despertar da mulher exausta,"R$ 20,64",#34,books,Amazon,2024-11-24 21:44:15
A cabeça do santo,"R$ 36,27",#35,books,Amazon,2024-11-24 21:44:15
Hábitos Atômicos: um Método Fácil e Comprovado de Criar Bons Hábitos e se Livrar dos Maus- Idioma : Português,"R$ 35,30",#36,books,Amazon,2024-11-24 21:44:16
As 48 leis do poder: Edição concisa,"R$ 23,48",#37,books,Amazon,2024-11-24 21:44:16
Mulheres que correm com os lobos: Mitos e histórias do arquétipo da Mulher Selvagem,"R$ 41,36",#38,books,Amazon,2024-11-24 21:44:16
Essencialismo: A disciplinada busca por menos,"R$ 32,00",#39,books,Amazon,2024-11-24 21:44:16
O poder do subconsciente,"R$ 22,79",#40,books,Amazon,2024-11-24 21:44:16
Antes que o café esfrie: 1,"R$ 23,56",#41,books,Amazon,2024-11-24 21:44:16
Outlive: A arte e a ciência de viver mais e melhor,"R$ 40,72",#42,books,Amazon,2024-11-24 21:44:16
Manual Diagnóstico e Estatístico de Transtornos Mentais - DSM-5-TR: Texto Revisado,"R$ 190,73",#43,books,Amazon,2024-11-24 21:44:17
Rápido e devagar: Duas formas de pensar,"R$ 40,47",#44,books,Amazon,2024-11-24 21:44:17
A empregada (A empregada – Livro 1): Bem-vinda à família,"R$ 31,64",#45,books,Amazon,2024-11-24 21:44:17
Gatilhos Mentais: O Guia Completo com Estratégias de Negócios e Comunicações Provadas Para Você Aplicar,"R$ 25,70",#46,books,Amazon,2024-11-24 21:44:17
Elayne Baeta,"R$ 79,90",#47,books,Amazon,2024-11-24 21:44:17
"Chama de Ferro: sequência do fenômeno mundial Quarta Asa (Série O Empyriano, Livro #2)","R$ 57,00",#48,books,Amazon,2024-11-24 21:44:17
Cleopatra e Frankenstein,"R$ 30,96",#49,books,Amazon,2024-11-24 21:44:18
O Deus que destrói sonhos,"R$ 20,90",#50,books,Amazon,2024-11-24 21:44:18
Tudo é rio,"R$ 35,97",#51,books,Amazon,2024-11-24 21:44:38
Véspera,"R$ 32,21",#52,books,Amazon,2024-11-24 21:44:38
Perigoso!,"R$ 14,90",#53,books,Amazon,2024-11-24 21:44:38
Confissões de santo Agostinho,"R$ 19,94",#54,books,Amazon,2024-11-24 21:44:39
A natureza da mordida,"R$ 31,72",#55,books,Amazon,2024-11-24 21:44:39
Suicidas,"R$ 33,40",#56,books,Amazon,2024-11-24 21:44:39
Vai dar tudo certo,"R$ 23,59",#57,books,Amazon,2024-11-24 21:44:39
Quarta asa: 1,"R$ 57,40",#58,books,Amazon,2024-11-24 21:44:39
Depois daquele verão,"R$ 20,56",#59,books,Amazon,2024-11-24 21:44:39
Sou péssimo em português,"R$ 16,24",#60,books,Amazon,2024-11-24 21:44:39
Nada pode me ferir,"R$ 36,92",#61,books,Amazon,2024-11-24 21:44:40
Noiva,"R$ 36,28",#62,books,Amazon,2024-11-24 21:44:40
Cartas de um diabo a seu aprendiz,"R$ 27,55",#63,books,Amazon,2024-11-24 21:44:40
Uma vida pequena,"R$ 68,09",#64,books,Amazon,2024-11-24 21:44:40
Acolhendo sua criança interior: Uma abordagem inovadora para curar as feridas da infância,"R$ 30,49",#65,books,Amazon,2024-11-24 21:44:40
Todas as suas (im)perfeições,"R$ 31,19",#66,books,Amazon,2024-11-24 21:44:41
O lado feio do amor,"R$ 31,27",#67,books,Amazon,2024-11-24 21:44:41
Maus,"R$ 48,06",#68,books,Amazon,2024-11-24 21:44:41
O livro que você gostaria que seus pais tivessem lido: (e seus filhos ficarão gratos por você ler),"R$ 30,96",#69,books,Amazon,2024-11-24 21:44:41
Coleção Especial Sherlock Holmes - Box com 6 livros,"R$ 45,68",#70,books,Amazon,2024-11-24 21:44:41
#umdiasemreclamar: Descubra por que a gratidão pode mudar a sua vida,"R$ 21,99",#71,books,Amazon,2024-11-24 21:44:41
Box Clássicos de William Shakespeare - com 7 marcadores de páginas,"R$ 46,95",#72,books,Amazon,2024-11-24 21:44:42
Quem soltou o pum?,"R$ 19,89",#73,books,Amazon,2024-11-24 21:44:42
Coleção Anne de Green Gables com 8 livros mais Diário de aventuras,"R$ 56,69",#74,books,Amazon,2024-11-24 21:44:42
Rei da Ira (Reis do Pecado – Livro 1),"R$ 29,45",#75,books,Amazon,2024-11-24 21:44:42
Onde Está a Bluey?: Um Livro de Esconde-Esconde,"R$ 14,29",#76,books,Amazon,2024-11-24 21:44:42
Pequena coreografia do adeus,"R$ 30,90",#77,books,Amazon,2024-11-24 21:44:42
Em rota de colisão,"R$ 31,80",#78,books,Amazon,2024-11-24 21:44:43
Abigail,"R$ 19,00",#79,books,Amazon,2024-11-24 21:44:43
Violeta,"R$ 27,95",#80,books,Amazon,2024-11-24 21:44:43
As mil partes do meu coração,"R$ 30,41",#81,books,Amazon,2024-11-24 21:44:43
"Eu, meu pavio curto e Deus: Aprendendo a irar-se sem pecar","R$ 24,88",#82,books,Amazon,2024-11-24 21:44:43
Em busca de mim,"R$ 26,58",#83,books,Amazon,2024-11-24 21:44:44
A insustentável leveza do ser,"R$ 22,15",#84,books,Amazon,2024-11-24 21:44:44
Amiguinhos Recortados II: Zebra,"R$ 1,33",#85,books,Amazon,2024-11-24 21:44:44
Leitura de verão,"R$ 25,64",#86,books,Amazon,2024-11-24 21:44:44
Não é como nos filmes: (Melhor do que nos filmes – vol. 2),"R$ 54,06",#87,books,Amazon,2024-11-24 21:44:44
Layla,"R$ 26,59",#88,books,Amazon,2024-11-24 21:44:44
Vou te receitar um gato,"R$ 28,50",#89,books,Amazon,2024-11-24 21:44:45
É para o meu bem,"R$ 41,00",#90,books,Amazon,2024-11-24 21:44:45
"Pai Rico, pai Pobre: Edição de 20 Anos Atualizada e Ampliada","R$ 34,19",#91,books,Amazon,2024-11-24 21:44:45
Wicked,"R$ 45,35",#92,books,Amazon,2024-11-24 21:44:45
A fantástica história de Deus para você,"R$ 16,43",#93,books,Amazon,2024-11-24 21:44:45
O homem mais rico da Babilônia,"R$ 23,42",#94,books,Amazon,2024-11-24 21:44:46
Enquanto Ana espera,"R$ 38,95",#95,books,Amazon,2024-11-24 21:44:46
Coraline: Acompanha marcador de páginas especial,"R$ 36,55",#96,books,Amazon,2024-11-24 21:44:46
O corajoso pinguim,"R$ 17,20",#97,books,Amazon,2024-11-24 21:44:46
Daisy Jones and The Six: Uma história de amor e música,"R$ 22,79",#98,books,Amazon,2024-11-24 21:44:46
Alice no País das Maravilhas (Classic Edition),"R$ 35,83",#99,books,Amazon,2024-11-24 21:44:47
O Pequeno Príncipe (Original): Tradução original com aquarelas do autor,"R$ 9,68",#100,books,Amazon,2024-11-24 21:44:47
