nome,preco,classificado,categoria,site,data_raspagem
As armas da persuasão: Como influenciar e não se deixar influenciar,"R$ 36,17",#71,books,Amazon,2024-11-20 20:46:14
Um defeito de cor,"R$ 61,83",#72,books,Amazon,2024-11-20 20:46:14
Não Começou com Você: Como o Trauma Familiar Herdado nos Define e Como dar um fim a Esse Ciclo,"R$ 36,50",#73,books,Amazon,2024-11-20 20:46:14
"A coragem de ser imperfeito: Como aceitar a própria vulnerabilidade, vencer a vergonha e ousar ser quem você é","R$ 32,87",#74,books,Amazon,2024-11-20 20:46:15
Outlive: A arte e a ciência de viver mais e melhor,"R$ 59,90",#75,books,Amazon,2024-11-20 20:46:15
"Chama de Ferro: Edição Especial Limitada. Sequência do fenômeno mundial Quarta Asa (Série O Empyriano, Livro #2)","R$ 98,36",#76,books,Amazon,2024-11-20 20:46:15
"Amor, teoricamente","R$ 37,36",#77,books,Amazon,2024-11-20 20:46:15
Como convencer alguém em 90 segundos: Crie uma primeira impressão vendedora,"R$ 34,90",#78,books,Amazon,2024-11-20 20:46:15
As 48 leis do poder,"R$ 63,42",#79,books,Amazon,2024-11-20 20:46:16
Divinos rivais (Sucesso no TikTok): 1- Idioma : Português,"R$ 31,80",#80,books,Amazon,2024-11-20 20:46:16
Gatilhos Mentais: O Guia Completo com Estratégias de Negócios e Comunicações Provadas Para Você Aplicar,"R$ 31,58",#81,books,Amazon,2024-11-20 20:46:16
Em agosto nos vemos,"R$ 41,50",#82,books,Amazon,2024-11-20 20:46:16
Torto arado,"R$ 47,67",#83,books,Amazon,2024-11-20 20:46:16
Box Trilogia O Senhor dos Anéis,"R$ 129,90",#84,books,Amazon,2024-11-20 20:46:17
O poder do subconsciente,"R$ 30,78",#85,books,Amazon,2024-11-20 20:46:17
A paciente silenciosa,"R$ 39,90",#86,books,Amazon,2024-11-20 20:46:17
Nação dopamina: Por que o excesso de prazer está nos deixando infelizes e o que podemos fazer para mudar (leia também Nação tarja preta),"R$ 46,77",#87,books,Amazon,2024-11-20 20:46:17
Onde Está a Bluey?: Um Livro de Esconde-Esconde,"R$ 17,38",#88,books,Amazon,2024-11-20 20:46:17
O avesso da pele – Vencedor Jabuti 2021,"R$ 46,40",#89,books,Amazon,2024-11-20 20:46:18
Assistente do Vilão (Sucesso no TikTok),"R$ 38,43",#90,books,Amazon,2024-11-20 20:46:18
"Bíblia NVI, Capa Dura, Azul, Econômica, Tulipa","R$ 36,79",#91,books,Amazon,2024-11-20 20:46:18
Forte: Devocionais para uma vida poderosa e apaixonada,"R$ 34,22",#92,books,Amazon,2024-11-20 20:46:18
Cleopatra e Frankenstein,"R$ 32,98",#93,books,Amazon,2024-11-20 20:46:18
Coco Wyo,"R$ 39,90",#94,books,Amazon,2024-11-20 20:46:19
Especialista em pessoas: Soluções bíblicas e inteligentes para lidar com todo tipo de gente,"R$ 36,50",#95,books,Amazon,2024-11-20 20:46:19
O segredo da empregada (A empregada – Livro 2),"R$ 36,36",#96,books,Amazon,2024-11-20 20:46:19
Como se tornar sobrenatural: Pessoas comuns realizando o extraordinário,"R$ 32,90",#97,books,Amazon,2024-11-20 20:46:19
Mindset: A nova psicologia do sucesso,"R$ 42,40",#98,books,Amazon,2024-11-20 20:46:20
O Sentido da Vida: Finalista do Prêmio Jabuti 2024,"R$ 37,55",#99,books,Amazon,2024-11-20 20:46:20
Inteligência emocional: A teoria revolucionária que redefine o que é ser inteligente,"R$ 52,10",#100,books,Amazon,2024-11-20 20:46:20
