nome,preco,classificado,categoria,site,data_raspagem
Quebrando o hábito de ser você mesmo: Como reconstruir sua mente e criar um novo eu,"R$ 22,48",#46,books,Amazon,2024-11-26 22:56:47
O livro que você gostaria que seus pais tivessem lido: (e seus filhos ficarão gratos por você ler),"R$ 29,41",#47,books,Amazon,2024-11-26 22:56:47
Coisas óbvias sobre o amor (Vol. 2 Duologia laranja-forte*)+ ACOMPANHA BRINDES,"R$ 79,90",#48,books,Amazon,2024-11-26 22:56:47
Outlive: A arte e a ciência de viver mais e melhor,"R$ 40,72",#49,books,Amazon,2024-11-26 22:56:47
Princípios milenares: 10 leis espirituais para uma vida de paz e prosperidade,"R$ 36,41",#50,books,Amazon,2024-11-26 22:56:47
Uma vida pequena,"R$ 59,51",#51,books,Amazon,2024-11-26 22:57:07
Rápido e devagar: Duas formas de pensar,"R$ 40,47",#52,books,Amazon,2024-11-26 22:57:08
Véspera,"R$ 32,21",#53,books,Amazon,2024-11-26 22:57:08
Jantar secreto,"R$ 36,74",#54,books,Amazon,2024-11-26 22:57:08
Pequena coreografia do adeus,"R$ 30,90",#55,books,Amazon,2024-11-26 22:57:08
Quem soltou o pum?,"R$ 19,89",#56,books,Amazon,2024-11-26 22:57:08
Acolhendo sua criança interior: Uma abordagem inovadora para curar as feridas da infância,"R$ 30,49",#57,books,Amazon,2024-11-26 22:57:08
A revolução dos bichos: Um conto de fadas,"R$ 14,42",#58,books,Amazon,2024-11-26 22:57:08
Cartas de um diabo a seu aprendiz,"R$ 27,55",#59,books,Amazon,2024-11-26 22:57:09
Cleopatra e Frankenstein,"R$ 30,96",#60,books,Amazon,2024-11-26 22:57:09
#umdiasemreclamar: Descubra por que a gratidão pode mudar a sua vida,"R$ 24,74",#61,books,Amazon,2024-11-26 22:57:09
"Eu, meu pavio curto e Deus: Aprendendo a irar-se sem pecar","R$ 24,88",#62,books,Amazon,2024-11-26 22:57:09
"Chama de Ferro: sequência do fenômeno mundial Quarta Asa (Série O Empyriano, Livro 2)","R$ 57,00",#63,books,Amazon,2024-11-26 22:57:09
Onde Está a Bluey?: Um Livro de Esconde-Esconde,"R$ 14,29",#64,books,Amazon,2024-11-26 22:57:09
O lado feio do amor,"R$ 31,27",#65,books,Amazon,2024-11-26 22:57:09
Todas as suas (im)perfeições,"R$ 31,19",#66,books,Amazon,2024-11-26 22:57:10
A natureza da mordida,"R$ 31,72",#67,books,Amazon,2024-11-26 22:57:10
Olhos D'Água,"R$ 25,90",#68,books,Amazon,2024-11-26 22:57:10
"Pai Rico, pai Pobre: Edição de 20 Anos Atualizada e Ampliada","R$ 33,98",#69,books,Amazon,2024-11-26 22:57:10
Bem lá no alto,"R$ 25,59",#70,books,Amazon,2024-11-26 22:57:10
Coleção Especial Sherlock Holmes - Box com 6 livros,"R$ 45,68",#71,books,Amazon,2024-11-26 22:57:10
Quarta asa: 1,"R$ 54,53",#72,books,Amazon,2024-11-26 22:57:11
Em busca de mim,"R$ 26,58",#73,books,Amazon,2024-11-26 22:57:11
A insustentável leveza do ser,"R$ 33,69",#74,books,Amazon,2024-11-26 22:57:11
O corajoso pinguim,"R$ 17,20",#75,books,Amazon,2024-11-26 22:57:11
Sou péssimo em português,"R$ 16,24",#76,books,Amazon,2024-11-26 22:57:11
O Pequeno Príncipe (Original): Tradução original com aquarelas do autor,"R$ 9,68",#77,books,Amazon,2024-11-26 22:57:11
Suicidas,"R$ 33,40",#78,books,Amazon,2024-11-26 22:57:11
1984,"R$ 15,98",#79,books,Amazon,2024-11-26 22:57:12
Fisher-Price - Quando estou...,"R$ 14,24",#80,books,Amazon,2024-11-26 22:57:12
As mil partes do meu coração,"R$ 30,41",#81,books,Amazon,2024-11-26 22:57:12
Rei da Ira (Reis do Pecado – Livro 1),"R$ 29,45",#82,books,Amazon,2024-11-26 22:57:12
"Diário estoico: 366 lições sobre sabedoria, perseverança e a arte de viver","R$ 33,49",#83,books,Amazon,2024-11-26 22:57:12
O homem mais rico da Babilônia,"R$ 23,41",#84,books,Amazon,2024-11-26 22:57:12
Coraline: Acompanha marcador de páginas especial,"R$ 36,55",#85,books,Amazon,2024-11-26 22:57:13
Leitura de verão,"R$ 25,64",#86,books,Amazon,2024-11-26 22:57:13
Box Clássicos de William Shakespeare - com 7 marcadores de páginas,"R$ 46,95",#87,books,Amazon,2024-11-26 22:57:13
Violeta,"R$ 27,95",#88,books,Amazon,2024-11-26 22:57:13
Baleia na banheira,"R$ 24,79",#89,books,Amazon,2024-11-26 22:57:13
Os segredos da mente milionária: Aprenda a enriquecer mudando seus conceitos sobre o dinheiro e adotando os hábitos das pessoas bem-sucedidas,"R$ 31,74",#90,books,Amazon,2024-11-26 22:57:13
Enquanto Ana espera,"R$ 38,95",#91,books,Amazon,2024-11-26 22:57:14
As armas da persuasão: Como influenciar e não se deixar influenciar,"R$ 33,36",#92,books,Amazon,2024-11-26 22:57:14
Primeiro eu tive que morrer: Romance,"R$ 27,60",#93,books,Amazon,2024-11-26 22:57:14
Alice no País das Maravilhas (Classic Edition),"R$ 35,83",#94,books,Amazon,2024-11-26 22:57:14
Sapiens (Nova edição): Uma breve história da humanidade,"R$ 35,99",#95,books,Amazon,2024-11-26 22:57:14
As obras revolucionárias de George Orwell - Box com 3 livros,"R$ 22,34",#96,books,Amazon,2024-11-26 22:57:14
Vou te receitar um gato,"R$ 28,50",#97,books,Amazon,2024-11-26 22:57:15
O velho e o mar,"R$ 27,07",#98,books,Amazon,2024-11-26 22:57:15
Macaco danado,"R$ 28,45",#99,books,Amazon,2024-11-26 22:57:15
O diário de uma princesa desastrada 3: A maldição das princesas,"R$ 48,79",#100,books,Amazon,2024-11-26 22:57:15
