nome,preco,classificado,categoria,site,data_raspagem
Pilha Recarregável AA Pequena DURACELL Com 4 Unidades,"R$ 89,90",#51,electronics,Amazon,2024-11-28 22:10:32
Novo Echo Spot com Alexa (2024) | Despertador inteligente com som vibrante | Cor Branca,"R$ 449,00",#52,electronics,Amazon,2024-11-28 22:10:32
Câmera Inteligente Interna Compatível com Alexa Wi-fi Full HD iM3 C Preto Intelbras,"R$ 193,55",#53,electronics,Amazon,2024-11-28 22:10:32
Echo Buds (2ª Geração): Fones de ouvido sem fio com cancelamento de ruído ativo e Alexa,"R$ 449,00",#54,electronics,Amazon,2024-11-28 22:10:33
Echo com Alexa (4ª Geração): Com som premium e hub Zigbee de casa inteligente - Cor Preta,"R$ 559,00",#55,electronics,Amazon,2024-11-28 22:10:33
"Notebook Dell Inspiron I15-I120K-A25P 15.6"" Full HD 12ª Geração Intel Core i5 8GB 512GB SSD Windows 11 Preto","R$ 2.989,00",#56,electronics,Amazon,2024-11-28 22:10:33
"Galaxy Tab S9 FE, Grafite, 10.9"", Wifi, 128 GB, 6 GB RAM, Câmera Principal 8MP, Câmera Frontal 12 MP UW","R$ 2.443,10",#57,electronics,Amazon,2024-11-28 22:10:33
Smartphone Motorola Moto G34 5G 8GB RAM Boost* 128GB Preto,"R$ 831,11",#58,electronics,Amazon,2024-11-28 22:10:33
"Smart TV 4K 55"" LG OLED evo OLED55C4 Processador α9 Ger7 AI Painel 144Hz Intensificador de Brilho Design Ultra Slim Dolby Vision Dolby Atmos","R$ 5.506,98",#59,electronics,Amazon,2024-11-28 22:10:33
"Monitor Gamer AOC Hero 27"" 165Hz 1ms Ajuste de Altura 27G2S/BK","R$ 839,17",#60,electronics,Amazon,2024-11-28 22:10:33
MONITOR LG GAMER 21.5' 22MP410-B.AWZM FULL HD 75HZ AMD FREESYNC,"R$ 449,00",#61,electronics,Amazon,2024-11-28 22:10:34
"Caixa de Pilha AAA com 40 unidades Elgin Palito - Tubo, Zinco","R$ 38,45",#62,electronics,Amazon,2024-11-28 22:10:34
Pilha recarregável AAA 1000mAh Elgin com 4 unidades Palito,"R$ 42,13",#63,electronics,Amazon,2024-11-28 22:10:34
"ELG, N01V4, Suporte Fixo de Parede para TVs de 32"" a 77"", Compatível com TVs Curvas e Planas, Feito em Aço Carbono, Suporta Até 50kg, Preto","R$ 84,00",#64,electronics,Amazon,2024-11-28 22:10:34
"Monitor AOC 22"" 100Hz 1ms Gaming HDMI 22B35HM2","R$ 499,90",#65,electronics,Amazon,2024-11-28 22:10:34
Pilha Alcalina AA com 8 unidades Elgin Comum,"R$ 15,97",#66,electronics,Amazon,2024-11-28 22:10:34
"Notebook Lenovo IdeaPad 1i i5-1235U 8GB 256GB 15.6"" W11","R$ 2.459,00",#67,electronics,Amazon,2024-11-28 22:10:34
"Monitor Samsung Odyssey G3"", 27"", 180Hz, 1ms,Ajuste de Altura,Freesync,DP,HDMI,FHD, preto","R$ 949,00",#68,electronics,Amazon,2024-11-28 22:10:35
"Duracell, AAA-Rechx4, Pilha Recarregável AAA Palito Com 4 Unidades","R$ 89,90",#69,electronics,Amazon,2024-11-28 22:10:35
"Samsung Smart TV 43"" Crystal UHD 4K 43DU8000 - Painel Dynamic Crystal Color, Gaming Hub","R$ 1.974,00",#70,electronics,Amazon,2024-11-28 22:10:35
Smartphone Moto G54 5G 256GB 8GB RAM Azul - Vegan Leather,"R$ 1.143,00",#71,electronics,Amazon,2024-11-28 22:10:35
Smartphone Motorola Moto G24 8GB RAM Boost* 128GB Grafite,"R$ 759,30",#72,electronics,Amazon,2024-11-28 22:10:35
BEARTAIN Fone de Ouvido XT60 Esportivo Bluetooth 5.3 Sem Fio TWS À Prova D'água HiFi Com Cancelamento De Ruído Microfone Para LED Display- preto,"R$ 82,97",#73,electronics,Amazon,2024-11-28 22:10:35
Smart TV 32” Philco PTV32K34RKGB Roku TV Led Dolby Audio,"R$ 989,00",#74,electronics,Amazon,2024-11-28 22:10:35
"Mini Projetor Portatil 5G Wifi 6 BT 5.0 Android 11, Projetor 4K 1080P Full HD Suporte 8000 Lumens, Projetor Led Auto de Correcção Trapezóide Horizontal, 180°Girável Projector para Telefónico","R$ 295,00",#75,electronics,Amazon,2024-11-28 22:10:36
"JBL, Fone de Ouvido On ear, Tune 520BT - Branco","R$ 222,21",#76,electronics,Amazon,2024-11-28 22:10:36
Pilha recarregável AA 2500Mah Elgin com 4 unidades Comum,"R$ 45,00",#77,electronics,Amazon,2024-11-28 22:10:36
"Fone de ouvido sem fio TWS Philips TAT1209BK/00 na cor preto, com bluetooth, microfone, tecnologia IPX4 e 18 horas de reprodução.","R$ 139,99",#78,electronics,Amazon,2024-11-28 22:10:36
Duracell Pilha Alcalina Aaa Palito Duracell Com 8 Unidades,"R$ 36,90",#79,electronics,Amazon,2024-11-28 22:10:36
Pilha Alcalina AA Pequena DURACELL Com 8 Unidades,"R$ 36,90",#80,electronics,Amazon,2024-11-28 22:10:36
Apple iPhone 15 (128 GB) — Azul,"R$ 5.044,20",#82,electronics,Amazon,2024-11-28 22:10:37
"Echo Show 10: Smart Display HD de 10,1"" com movimento e Alexa - cor Preta","R$ 1.899,00",#83,electronics,Amazon,2024-11-28 22:10:37
"Pilha Alcalina, Elgin, Palito AAA, Blister com 4","R$ 4,57",#84,electronics,Amazon,2024-11-28 22:10:37
"Monitor Gamer LG 25.7"" UltraWide Full HD 75Hz 1ms Preto 26WQ500-B.AWZM","R$ 649,90",#85,electronics,Amazon,2024-11-28 22:10:37
"Samsung Galaxy S23 FE 5G 128 GB Câmera Tripla Traseira de 50MP +12MP + 10MP, Selfie de 10MP, Tela infinita 6.4"" 60-120Hz, 128GB, 8GB, Processador Exynos 2200, Dual Chip, e-SIM - Grafite","R$ 2.554,44",#86,electronics,Amazon,2024-11-28 22:10:37
"Samsung Smart TV 58"" UHD 4K 58CU7700, Processador Crystal 4K, Gaming Hub, Visual Livre de Cabos, Tela sem limites, Alexa built in, Controle Único","R$ 2.649,00",#87,electronics,Amazon,2024-11-28 22:10:37
Apple iPhone 13 (128 GB) - Meia-noite,"R$ 3.832,22",#88,electronics,Amazon,2024-11-28 22:10:38
AirPods Pro (2ª geração) com estojo de recarga MagSafe (USB-C) Branco,"R$ 1.949,00",#89,electronics,Amazon,2024-11-28 22:10:38
CAMERA INSTAX MINI 12 BRANCO MARFIM,"R$ 379,90",#90,electronics,Amazon,2024-11-28 22:10:38
"Notebook Gamer Lenovo LOQ Intel Core i5-12450H 16GB 512GB SSD RTX 2050 15.6"" FHD W11 83EU0001BR","R$ 3.863,40",#91,electronics,Amazon,2024-11-28 22:10:38
"Galaxy Tab S9 FE+, Grafite, Wifi, 12.4"",128 GB, 8 GB RAM, Câmera Principal 8MP + 8MP UW, Câmera Frontal 12MP UW","R$ 2.749,00",#92,electronics,Amazon,2024-11-28 22:10:38
Suporte ajustável para Echo Show 5 (3ª geração) com porta de carregamento USB-C | Cor Preta,"R$ 89,00",#93,electronics,Amazon,2024-11-28 22:10:38
Smartphone Xiaomi Redmi Note 13 8+256G Powerful Snapdragon® performance 120Hz FHD+ AMOLED display 33W fast charging with 5000mAh battery (Blue),"R$ 1.190,00",#94,electronics,Amazon,2024-11-28 22:10:38
Smartphone Motorola Edge 40 Neo 256GB 8GB RAM + 8GB RAM Boost Black Beauty,"R$ 1.693,39",#95,electronics,Amazon,2024-11-28 22:10:39
"Celular Samsung Galaxy A15 256GB, 8GB RAM, Tela Infinita de 6.5"" Azul Escuro","R$ 1.049,00",#96,electronics,Amazon,2024-11-28 22:10:39
Galaxy Buds2 Pro Grafite,"R$ 665,00",#97,electronics,Amazon,2024-11-28 22:10:39
Smartphone Xiaomi POCO X6 Pro 5G 12GB+512GB NFC Dimensity 8300-Ultra 64MP câmera tripla 67W 120Hz AMOLED (Cinza),"R$ 2.239,99",#98,electronics,Amazon,2024-11-28 22:10:39
"Camera de Segurança Wi-Fi 360º, 1080p Full HD TP-Link Tapo C200, Visão Noturna, Audio de duas vias, Detecção de Movimentos, Trabalha com Alexa, 512G de Armazenamento Local, Armazenamento na Nuvem","R$ 180,39",#99,electronics,Amazon,2024-11-28 22:10:39
"Câmera IP Sem Fio de Segurança Externa HD 3MP, Câmera de Visão Noturna Infravermelha WiFi, Dupla Lente Grande Angular, IP66 à Prova D'água e à Prova de Poeira, Chamada de Voz Bidirecional","R$ 152,99",#100,electronics,Amazon,2024-11-28 22:10:39
"Liquidificador Turbo Power, Mondial, Preto, 550W, 110V - L-99 FB","R$ 77,90",#1,kitchen,Amazon,2024-11-28 22:10:56
Sanduicheira Elétrica Cadence Click - 127V,"R$ 89,90",#2,kitchen,Amazon,2024-11-28 22:10:57
"Electrolux, Pote Hermetico, 12 unidades, A23122901, cinza","R$ 93,90",#3,kitchen,Amazon,2024-11-28 22:10:57
Conjunto de Bowls Tigelas de Inox com Tampa Plástica Electrolux,"R$ 109,90",#4,kitchen,Amazon,2024-11-28 22:10:57
"Britânia SANDUICHEIRA E GRILL PRESS 127V, BGR27I","R$ 94,54",#5,kitchen,Amazon,2024-11-28 22:10:57
Fritadeira Elétrica sem oleo Forno Oven Airfryer 12L digital receita programada 2 bandejas espeto giratório 1700W Electrolux EAF90 Grafite 127v,"R$ 639,90",#6,kitchen,Amazon,2024-11-28 22:10:57
"Philips Walita Preta Fritadeira Airfryer Essential XL Digital, 6.2L de capacidade, Garantia internacional de dois anos, 110V, 2000W (RI9270/90), Preto","R$ 474,05",#8,kitchen,Amazon,2024-11-28 22:10:58
Dolce Gusto Mochaccino Em Cápsula Avelã Nescafé Caixa 170G 10 Unidades,"R$ 13,61",#9,kitchen,Amazon,2024-11-28 22:10:58
"Electrolux - Kit Potes de Plástico Hermético, 10 unidades","R$ 99,90",#10,kitchen,Amazon,2024-11-28 22:10:58
Purificador de Água Electrolux Compacto Pure 4x Cinza Bivolt Pe12g,"R$ 569,00",#11,kitchen,Amazon,2024-11-28 22:10:58
"Multiprocessador PowerChop 600 Plus, Philips Walita, 4 em 1, Preto 600W, 110v - RI7300/93","R$ 189,99",#12,kitchen,Amazon,2024-11-28 22:10:58
Copo Térmico de Cerveja (com tampa) Stanley | 473ML,"R$ 99,00",#13,kitchen,Amazon,2024-11-28 22:10:58
Stanley Copo Térmico de Cerveja sem Tampa Lilac | 473ml,"R$ 75,90",#14,kitchen,Amazon,2024-11-28 22:10:59
Potes Herméticos Porta-Mantimentos com Tampa de Inox Electrolux - 4 unidades,"R$ 89,60",#15,kitchen,Amazon,2024-11-28 22:10:59
"Fritadeira Air Fryer Forno Oven 12 Litros, Mondial, Preto/Inox, 2000W, 110V - AFON-12L-BI","R$ 539,00",#16,kitchen,Amazon,2024-11-28 22:10:59
Mixer Vertical Turbo Chef Elgin 3 em 1 200W Preto 110v,"R$ 111,00",#17,kitchen,Amazon,2024-11-28 22:10:59
"Tramontina Vancouver 20582620 Panela de Pressão com Revestimento Interno e Externo de Antiaderente Starflon Max, 20 cm e 4,5 L, Cinza (Graphite Gray Aluminum)","R$ 159,85",#18,kitchen,Amazon,2024-11-28 22:10:59
Copo térmico de cerveja Stanley|473ml,"R$ 82,50",#19,kitchen,Amazon,2024-11-28 22:11:00
Filtro/Refil de Água Acqua Pure para Purificador Electrolux PE12A/PE12B/PE12G/PE12V,"R$ 89,90",#20,kitchen,Amazon,2024-11-28 22:11:00
Forno Micro-ondas 20L Preto Midea 220V MRAS22,"R$ 441,40",#21,kitchen,Amazon,2024-11-28 22:11:00
Jogo De Frigideiras 2 Peças Alumínio 20198760 Tramontina,"R$ 39,90",#22,kitchen,Amazon,2024-11-28 22:11:00
"Organizador Modular Acrimet para Gavetas, Bancadas e Armários, Plástico Transparente, Kit com 7 Potes Sortidos","R$ 28,90",#23,kitchen,Amazon,2024-11-28 22:11:00
"Agratto, 783, Chaleira Elétrica, 127v, Preto/Inox","R$ 68,97",#24,kitchen,Amazon,2024-11-28 22:11:01
"Panela de pressão Elétrica, PCC20, 6L, Preto, 220v, Electrolux","R$ 529,00",#25,kitchen,Amazon,2024-11-28 22:11:01
"Personal Blender, Mondial, Preto/Prata, 300W, 110V - DG-01","R$ 179,00",#26,kitchen,Amazon,2024-11-28 22:11:01
"Fritadeira Sem Óleo Oster 127V - OFRT520, PRETO","R$ 299,00",#27,kitchen,Amazon,2024-11-28 22:11:01
FRITADEIRA AIR FRYER PHILCO 12L PT PFR2200P 220V,"R$ 538,24",#28,kitchen,Amazon,2024-11-28 22:11:02
Stanley Copo Quencher 2.0 Pool | 591ml,"R$ 166,44",#29,kitchen,Amazon,2024-11-28 22:11:02
"Fritadeira Sem Óleo Air Fryer 5L, Mondial, Preto/Inox, 1900W, 220V - AFN-50-BI","R$ 339,90",#30,kitchen,Amazon,2024-11-28 22:11:02
"Fritadeira Sem Óleo Air Fryer 8L, Mondial, Preto/Inox, 1900W, 110V - AFN-80-BI","R$ 459,00",#31,kitchen,Amazon,2024-11-28 22:11:02
"Philips Walita RI9252/91 Série 3000 - Fritadeira Airfryer Digital, 4.1L de capacidade, 127V, 1400W, Preta","R$ 361,33",#32,kitchen,Amazon,2024-11-28 22:11:02
Grill Philco PGR21PI Preto/Inox 1000W,"R$ 129,00",#33,kitchen,Amazon,2024-11-28 22:11:03
Caneca Térmica de Cerveja Stanley Matte Black | 709ML,"R$ 99,00",#34,kitchen,Amazon,2024-11-28 22:11:03
"Panela de Pressão Tramontina Vancouver Effect em Alumínio com Revestimento Interno e Externo em Antiaderente Starflon Max Preto 20 cm 4,5 L","R$ 159,90",#35,kitchen,Amazon,2024-11-28 22:11:03
"Liquidificador Oster 1400 Full, Preto 3,2L, OLIQ,610, 220V","R$ 180,20",#36,kitchen,Amazon,2024-11-28 22:11:03
"Cafeteira Elétrica Dolce Arome Digital, Mondial, 220V, 800W, Preto/Inox - C-44-32X-SDI","R$ 189,75",#37,kitchen,Amazon,2024-11-28 22:11:03
Filtro/Refil Original de Água para Purificador Electrolux PE11B/PE11X/PC41B/PC41X/PH41B/PH41X,"R$ 77,50",#38,kitchen,Amazon,2024-11-28 22:11:04
Fritadeira Airfryer Série 3000 Grill Edition Philips Walita com 4.1L de capacidade Preta 1400W 110v - HD9202/91,"R$ 288,15",#39,kitchen,Amazon,2024-11-28 22:11:04
"Liquidificador, Ph900, 3L, Preto, 110V, Philco","R$ 125,44",#40,kitchen,Amazon,2024-11-28 22:11:04
"Pipoqueira, Pop Time, Branco, 220v, Britânia","R$ 142,41",#41,kitchen,Amazon,2024-11-28 22:11:04
"Sanduicheira Fast Grill e Sandwich, Mondial, Preto, 750W, 220V - S-12","R$ 79,90",#42,kitchen,Amazon,2024-11-28 22:11:05
"PHILIPS Liquidificador Série 5000, RI2242, Preto, 110v, Jarra Inquebrável, Walita","R$ 235,69",#43,kitchen,Amazon,2024-11-28 22:11:05
"Panela de pressão, Digital inox Ppp01p, 6L, Preto, 110v, Philco","R$ 365,57",#44,kitchen,Amazon,2024-11-28 22:11:05
Jogo Panelas Alum 5Pc Sicilia Cinza Tramontina,"R$ 458,92",#45,kitchen,Amazon,2024-11-28 22:11:05
"Black Decker Mixer, Misturador Multiuso e Portátil com Haste em Inox, Modelo M150","R$ 58,72",#46,kitchen,Amazon,2024-11-28 22:11:06
"Moedor de Café, Inox, 110v, Oster","R$ 139,90",#47,kitchen,Amazon,2024-11-28 22:11:06
Mixer Mallory Trikxer Pratic- 3 EM 1-220V,"R$ 137,70",#48,kitchen,Amazon,2024-11-28 22:11:06
"Espremedor Premium, Mondial, Preto, 30W, 110V - E-02","R$ 54,90",#49,kitchen,Amazon,2024-11-28 22:11:06
"Sanduicheira e grill, Crome inox, Preto, 110V, Britânia","R$ 139,00",#50,kitchen,Amazon,2024-11-28 22:11:06
Garrafa térmica Classic Stanley,"R$ 189,00",#51,kitchen,Amazon,2024-11-28 22:11:26
Cafeteira Eletrica Electrolux Programavel Com Timer 30 Xicaras Experience Ecm 25 - 127v Cinza,"R$ 191,24",#52,kitchen,Amazon,2024-11-28 22:11:27
Sanduicheira e Grill Britânia BGR27I Press 2 em 1 850W 220V,"R$ 135,50",#53,kitchen,Amazon,2024-11-28 22:11:27
"Liquidificador Daily RI2112, Preto, 110v, Philips Walita","R$ 99,90",#54,kitchen,Amazon,2024-11-28 22:11:27
PORTO BRASIL BOWL ROMA BRANCO,"R$ 69,33",#55,kitchen,Amazon,2024-11-28 22:11:27
"Britânia - Mixer 3 em 1, 400W, 2 velocidades, Bmx400, 110v, Preto","R$ 169,90",#56,kitchen,Amazon,2024-11-28 22:11:27
Cafeteira Eletrica Electrolux Inox 30 Xicaras Efficient Ecm20 - 127v Cinza,"R$ 129,00",#57,kitchen,Amazon,2024-11-28 22:11:28
Adaptador Conexão para Purificadores de Água,"R$ 27,11",#58,kitchen,Amazon,2024-11-28 22:11:28
Panela de Silicone Quadrada Fritadeira Microondas C/Alça Forma 20x20cm Cesto para Air Fryer,"R$ 23,00",#60,kitchen,Amazon,2024-11-28 22:11:28
Faqueiro Tramontina Malibu em Aço Inox 24 Peças,"R$ 78,00",#61,kitchen,Amazon,2024-11-28 22:11:28
"Cafeteira Oster com Jarra Inox, 1,2L, Preta/Inox, 220V, 750W, OCAF650","R$ 169,90",#62,kitchen,Amazon,2024-11-28 22:11:28
"Tramontina JOGO FACAS INOX 4PC PLENUS PRE, Preto","R$ 29,99",#63,kitchen,Amazon,2024-11-28 22:11:29
"Fritadeira Sem Óleo Air Fryer 3,5L, Mondial, Preto, 1500W, 110V - AF-31","R$ 245,90",#64,kitchen,Amazon,2024-11-28 22:11:29
"PHILIPS Liquidificador Série 5000, Jarra Inquebrável, RI2244, 110v, Walita","R$ 292,49",#65,kitchen,Amazon,2024-11-28 22:11:29
Jogo de Panelas Tramontina Solar em Aço Inox com Fundo Triplo e Tampas de Inox 6 Peças,"R$ 769,00",#66,kitchen,Amazon,2024-11-28 22:11:29
"Fritadeira Sem Óleo Cadence Pratic Fryer, 3L, Preta, 220V, FRT515","R$ 199,90",#67,kitchen,Amazon,2024-11-28 22:11:30
Fritadeira Elétrica Grand Airfryer Electrolux 4L por Rita Lobo EAF30 Grafite - 110V,"R$ 291,55",#68,kitchen,Amazon,2024-11-28 22:11:30
Jogo Facas 6 Peças Plenus com Cepo Tramontina Cutelaria,"R$ 86,28",#69,kitchen,Amazon,2024-11-28 22:11:30
Cafeteira ECM10 Electrolux,"R$ 99,90",#70,kitchen,Amazon,2024-11-28 22:11:30
Marmita Lunch Box Verde Electrolux,"R$ 25,41",#71,kitchen,Amazon,2024-11-28 22:11:31
Garrafa térmica Quick Flip Stanley|710ml,"R$ 205,83",#72,kitchen,Amazon,2024-11-28 22:11:31
Oikos - potes de vidro de mantimentos com tampa de bambu 11 peças,"R$ 189,90",#73,kitchen,Amazon,2024-11-28 22:11:31
Purificador de Água Gelada Fria e Natural Elétrico Compacto Eletronico placa Electrolux cinza prata com Painel Touch Bivolt PE11X,"R$ 599,00",#74,kitchen,Amazon,2024-11-28 22:11:31
Balança de Cozinha Digital para Alimentos em Inox Resistente a Água Com Base Antiderrapante e Visor de Alta Definição Pesagem de 1g até 10kg,"R$ 57,99",#75,kitchen,Amazon,2024-11-28 22:11:32
"Britânia Blq1300p - Liquidificador Turbo, 1400W, 3L, Chumbo, 220v, Preto","R$ 142,41",#76,kitchen,Amazon,2024-11-28 22:11:32
