nome,preco,classificado,categoria,site,data_raspagem
Headphone Philips bluetooth on-ear com microfone e energia para 15 horas na cor preto TAH1108BK/55,"R$ 94,00",#17,electronics,Amazon,2024-11-20 20:49:28
Smartphone Motorola Moto G34 5G 256GB 8GB RAM + 8GB RAM Boost Verde - Vegan Leather,"R$ 949,00",#18,electronics,Amazon,2024-11-20 20:49:28
"Fire TV Stick HD | Com controle remoto por voz com Alexa (inclui comandos de TV), controles de casa inteligente e streaming em HD","R$ 369,00",#19,electronics,Amazon,2024-11-20 20:49:28
Duracell Pilha Moeda Cr 2032 Duracell Com 2 Unidades,"R$ 18,90",#20,electronics,Amazon,2024-11-20 20:49:28
"JBL, Fone de Ouvido in Ear, C50HI - Preto","R$ 41,90",#21,electronics,Amazon,2024-11-20 20:49:29
Pilha recarregável AA 2700Mah Elgin Com 4 unidades Comum,"R$ 41,00",#22,electronics,Amazon,2024-11-20 20:49:29
"Galaxy Tab A9+ 5G, Grafite, Tela 11"", 64 GB, 4GB RAM, Câmera Frontal 5 MP Câmera Principal 8 MP","R$ 1.169,53",#23,electronics,Amazon,2024-11-20 20:49:29
"ELG, GENIUS, Suporte Fixo Universal de Parede Para TVs de 14” a 100”, Capacidade até 100 kg, Padrão VESA de 75x75 a 800x400mm, Preto","R$ 35,03",#24,electronics,Amazon,2024-11-20 20:49:29
"Caixa de Pilha AA com 40 unidades Elgin Palito - Tubo, Zinco","R$ 45,35",#25,electronics,Amazon,2024-11-20 20:49:29
Pilha recarregável AAA 1000mAh Elgin com 4 unidades Palito,"R$ 24,00",#26,electronics,Amazon,2024-11-20 20:49:29
"Panasonic UM-3SHS - Pilha Comum AA, Tensão 1,5 Volts, Embalagem com 4 pilhas","R$ 4,84",#27,electronics,Amazon,2024-11-20 20:49:29
"Monitor Gamer LG UltraGear 24” IPS, Full HD, 180Hz, 1ms (GtG), HDMI, DisplayPort, HDR10, sRGB 99%, NVIDIA® G-SYNC®, AMD FreeSync™ - 24GS60F-B","R$ 879,60",#28,electronics,Amazon,2024-11-20 20:49:30
Smartphone Motorola Moto G34 5G 256GB 8GB RAM + 8GB RAM Boost Vanilla - Vegan Leather,"R$ 949,00",#29,electronics,Amazon,2024-11-20 20:49:30
"Monitor LG 27” IPS, Full HD, 100Hz, HDMI, Ajuste de Inclinação - 27MS500-B","R$ 669,99",#30,electronics,Amazon,2024-11-20 20:49:30
Echo Pop | Smart speaker compacto com som envolvente e Alexa | Cor Branca,"R$ 279,00",#31,electronics,Amazon,2024-11-20 20:49:30
"JBL, Fone de Ouvido On ear, Tune 520BT - Preto","R$ 226,30",#32,electronics,Amazon,2024-11-20 20:49:30
Smartphone Samsung Galaxy A15 4G 128GB - Azul Escuro,"R$ 864,90",#33,electronics,Amazon,2024-11-20 20:49:30
Pilha Alcalina AAA com 16 unidades Elgin Palito,"R$ 34,51",#34,electronics,Amazon,2024-11-20 20:49:31
Echo Dot 5ª geração | O Echo Dot com o melhor som já lançado | Cor Azul,"R$ 349,00",#35,electronics,Amazon,2024-11-20 20:49:31
Pilha Recarregável AA Pequena DURACELL Com 4 Unidades,"R$ 89,90",#36,electronics,Amazon,2024-11-20 20:49:31
"Samsung Galaxy A55 5G, Câmera Tripla Traseira de até 50MP, Selfie de 32MP, Nightography, Apagador de objetos, Design em metal e vidro, IP67, Super AMOLED 6.6"" 120Hz Vision Booster, 256GB - Azul Escuro","R$ 2.109,00",#37,electronics,Amazon,2024-11-20 20:49:31
"Smartphone Xiaomi POCO C65 8GB+256GB, azul","R$ 883,90",#38,electronics,Amazon,2024-11-20 20:49:31
"Celular Samsung Galaxy A15 5G 256GB, 8GB RAM, Tela Infinita de 6.5"" Azul Claro","R$ 1.049,00",#39,electronics,Amazon,2024-11-20 20:49:31
Apple iPhone 15 (128 GB) — Preto,"R$ 5.208,72",#40,electronics,Amazon,2024-11-20 20:49:31
Novo Echo Spot com Alexa (2024) | Despertador inteligente com som vibrante | Cor Preta,"R$ 479,00",#41,electronics,Amazon,2024-11-20 20:49:32
"Basike Fone De Ouvido Sem Fio Bluetooth, TWS 4 Geração Fone Sem Fio Bluetooth, V5.3+EDR, True Wireless Estéreo Para Android e IOS","R$ 60,90",#42,electronics,Amazon,2024-11-20 20:49:32
"Mini Projetor Portatil 5G Wifi 6 BT 5.0 Android 11, Projetor 4K 1080P Full HD Suporte 8000 Lumens, Projetor Led Auto de Correcção Trapezóide Horizontal, 180°Girável Projector para Telefónico","R$ 279,90",#43,electronics,Amazon,2024-11-20 20:49:32
DURACELL - Carregador de Pilhas Recarregáveis AA e AAA Com 4 Pilhas AA,"R$ 174,84",#44,electronics,Amazon,2024-11-20 20:49:32
Smartphone Motorola Moto G24 8GB RAM Boost* 128GB Grafite,"R$ 790,14",#45,electronics,Amazon,2024-11-20 20:49:32
Apple iPhone 14 (128 GB) – Estelar,"R$ 4.465,44",#46,electronics,Amazon,2024-11-20 20:49:32
Smartphone Motorola Moto G24 128GB 4GB RAM Rosa,"R$ 719,10",#47,electronics,Amazon,2024-11-20 20:49:33
"Samsung UN32T4300AGXZD - Smart TV LED 32"" HD, Wifi, HDMI, USB","R$ 1.009,00",#48,electronics,Amazon,2024-11-20 20:49:33
"Samsung Smart TV 43"" UHD 4K 43DU7700 - Processador Crystal 4K, Gaming Hub","R$ 1.899,05",#49,electronics,Amazon,2024-11-20 20:49:33
"Tablet Samsung Galaxy Tab S6 Lite (2024), 64GB, 4GB RAM, Tela Imersiva de 10.4', Câmera Traseira 8MP, Câmera frontal de 5MP, Wifi, Android 14","R$ 1.749,00",#50,electronics,Amazon,2024-11-20 20:49:33
Smartphone Samsung Galaxy A15 4G 128GB - Azul Claro,"R$ 798,98",#51,electronics,Amazon,2024-11-20 20:49:54
Apple iPhone 13 (128 GB) - Luz das estrelas,"R$ 3.887,78",#52,electronics,Amazon,2024-11-20 20:49:54
Notebook Acer Aspire5 A515-45-R36L AMD Ryzen7 5700U 12GB RAM (AMD Radeon) 512GB SSD 15.6” LED IPS Full HD Prata Teclado numérico Independente Linux Gutta,"R$ 2.749,00",#53,electronics,Amazon,2024-11-20 20:49:54
"Galaxy Tab S9 FE, Grafite, 10.9"", Wifi, 128 GB, 6 GB RAM, Câmera Principal 8MP, Câmera Frontal 12 MP UW","R$ 2.530,00",#54,electronics,Amazon,2024-11-20 20:49:54
Adaptador de energia,"R$ 99,00",#55,electronics,Amazon,2024-11-20 20:49:55
"JBL, Fone de Ouvido Sem Fio, Tune 520BT, Bluetooth - Azul","R$ 209,90",#56,electronics,Amazon,2024-11-20 20:49:55
"Monitor Gamer AOC Hero 27"" 165Hz 1ms Ajuste de Altura 27G2S/BK","R$ 839,17",#57,electronics,Amazon,2024-11-20 20:49:55
Antena de TV Interna UHF e HDTV AI 2025 Preto Intelbras,"R$ 34,90",#58,electronics,Amazon,2024-11-20 20:49:55
"Samsung Smart TV 50"" Crystal UHD 4K 50DU8000 - Painel Dynamic Crystal Color, Gaming Hub","R$ 2.299,00",#59,electronics,Amazon,2024-11-20 20:49:55
"Smartphone Samsung Galaxy A05s 6,7 Tela Infinita 128GB + 6GB RAM Tela Infinita de 6.7"" 50MP + 2MP + 2MP, Processador Octa-Core, Bateria de longa duração - Preto","R$ 731,90",#60,electronics,Amazon,2024-11-20 20:49:55
Fone de ouvido bluetooth 5.3 - Função power bank e mostrador digital,"R$ 29,93",#61,electronics,Amazon,2024-11-20 20:49:56
CAMERA INSTAX MINI 12 BRANCO MARFIM,"R$ 379,95",#62,electronics,Amazon,2024-11-20 20:49:56
Samsung Galaxy S23 5G 256GB Tela 6.1'' 8GB RAM IP68 Processador Qualcomm Snapdragon 8 Gen 2 Câmera Tripla de até 50MP + Selfie 12MP - Preto,"R$ 3.332,00",#63,electronics,Amazon,2024-11-20 20:49:56
Pilha Alcalina AAA com 8 unidades Elgin Palito,"R$ 11,27",#64,electronics,Amazon,2024-11-20 20:49:56
"Monitor Gamer LG 25.7"" UltraWide Full HD 75Hz 1ms Preto 26WQ500-B.AWZM","R$ 649,90",#65,electronics,Amazon,2024-11-20 20:49:56
"Smartphone Xiaomi Redmi Note 13 Pro 4G 8+256 GB, MediaTek, Helio G99-Ultra, Câmera OIS de 200 MP, Carregamento Turbo 67W, Tela AMOLED 6,67 “, NFC, (Preto)","R$ 1.499,99",#66,electronics,Amazon,2024-11-20 20:49:56
"Samsung Galaxy A35 5G, Câmera Tripla Traseira de até 50MP, Selfie de 13MP, Nightography, Apagador de objetos, Design em vidro e IP67, Tela Super AMOLED de 6.6"" 120Hz Vision Booster, 128GB - Rosa","R$ 1.429,00",#67,electronics,Amazon,2024-11-20 20:49:57
"Smartwatch Xiaomi Redmi Watch 3 Active, Grey(VERSÃO GLOBAL)","R$ 233,90",#68,electronics,Amazon,2024-11-20 20:49:57
"Wifi Hd 1080p A8 Câmera de Segurança, Câmera Ip Icsee Prova D'água Infravermelho Externa（Smartcamera-A08）","R$ 119,99",#69,electronics,Amazon,2024-11-20 20:49:57
Pilha recarregável AA 2500mAh Elgin com 2 unidades Comum,"R$ 19,00",#70,electronics,Amazon,2024-11-20 20:49:57
Smartphone Motorola Moto G34 5G 8GB RAM Boost* 128GB Azul,"R$ 827,40",#71,electronics,Amazon,2024-11-20 20:49:57
Pilha Alcalina AA Elgin com 4 unidades Comum,"R$ 6,29",#72,electronics,Amazon,2024-11-20 20:49:58
BEARTAIN Fone de Ouvido XT60 Esportivo Bluetooth 5.3 Sem Fio TWS À Prova D'água HiFi Com Cancelamento De Ruído Microfone Para LED Display- preto,"R$ 82,57",#73,electronics,Amazon,2024-11-20 20:49:58
Echo Dot 5ª geração | O Echo Dot com o melhor som já lançado | Cor Branca,"R$ 388,20",#74,electronics,Amazon,2024-11-20 20:49:58
Duracell Pilha Alcalina Aaa Palito Duracell Com 8 Unidades,"R$ 36,90",#75,electronics,Amazon,2024-11-20 20:49:58
Smartphone Samsung Galaxy A15 5G 256GB - Azul Claro,"R$ 1.029,00",#76,electronics,Amazon,2024-11-20 20:49:58
Apple iPhone 14 (128 GB) – Meia-Noite,"R$ 4.345,76",#77,electronics,Amazon,2024-11-20 20:49:58
"Smart TV Philips 50"" 4K 50PUG7408/78, Google TV, Comando de Voz, Dolby Vision/Atmos, VRR/ALLM, Bluetooth","R$ 1.998,95",#78,electronics,Amazon,2024-11-20 20:49:59
Smartphone Motorola Moto G34 5G 8GB RAM Boost* 128GB Preto,"R$ 809,00",#79,electronics,Amazon,2024-11-20 20:49:59
"Duracell, AAA-Rechx4, Pilha Recarregável AAA Palito Com 4 Unidades","R$ 89,90",#80,electronics,Amazon,2024-11-20 20:49:59
Apple iPhone 15 (128 GB) — Azul,"R$ 5.208,70",#81,electronics,Amazon,2024-11-20 20:49:59
"EPSON EcoTank L1250 - Impressora, tanque de Tinta Colorida, Wi-Fi Direct, Comando de voz, Bivolt, Cor: Preto","R$ 819,00",#82,electronics,Amazon,2024-11-20 20:49:59
Smartphone Xiaomi Redmi Note 13 8+256G Powerful Snapdragon® performance 120Hz FHD+ AMOLED display 33W fast charging with 5000mAh battery (Blue),"R$ 1.145,00",#83,electronics,Amazon,2024-11-20 20:50:00
"JBL, Fone de Ouvido Esportivo, Bluetooth TWS, Endurance Race Intra-Auricular, À Prova D’água - Preto","R$ 349,00",#84,electronics,Amazon,2024-11-20 20:50:00
"SUPORTE TV FIXO UNIVERSAL 10"" A 85"" - COMPACTO","R$ 12,50",#85,electronics,Amazon,2024-11-20 20:50:00
"Celular Samsung Galaxy A15 5G 256GB, 8GB RAM, Tela Infinita de 6.5"" Azul Escuro","R$ 1.049,00",#86,electronics,Amazon,2024-11-20 20:50:00
Smartphone Moto G84 5G 8GB RAM Boost* 256GB Grafite,"R$ 1.443,00",#87,electronics,Amazon,2024-11-20 20:50:00
Fone de Ouvido Philips com Microfone - Preto,"R$ 29,90",#88,electronics,Amazon,2024-11-20 20:50:00
SSD Kingston NV2 1TB NVMe M.2 2280 (Leitura até 3500MB/s e Gravação até 2100MB/s),"R$ 417,90",#89,electronics,Amazon,2024-11-20 20:50:01
"Notebook Dell Inspiron I15-I120K-A25P 15.6"" Full HD 12ª Geração Intel Core i5 8GB 512GB SSD Windows 11 Preto","R$ 2.999,00",#90,electronics,Amazon,2024-11-20 20:50:01
"Fone de ouvido sem fio TWS Philips TAT1108BK/00 - bluetooth com microfone, formato em haste, IPX4, energia para 15 horas totais e na cor preto","R$ 156,90",#91,electronics,Amazon,2024-11-20 20:50:01
MONITOR LG GAMER 21.5' 22MP410-B.AWZM FULL HD 75HZ AMD FREESYNC,"R$ 492,23",#92,electronics,Amazon,2024-11-20 20:50:01
Clamper Energia 5 Tomadas,"R$ 78,99",#93,electronics,Amazon,2024-11-20 20:50:01
Smartphone Xiaomi POCO X6 Pro 5G 12GB+512GB NFC Dimensity 8300-Ultra 64MP câmera tripla 67W 120Hz AMOLED (Preto),"R$ 2.255,00",#94,electronics,Amazon,2024-11-20 20:50:02
Pilha Alcalina AA Pequena DURACELL Com 8 Unidades,"R$ 36,90",#95,electronics,Amazon,2024-11-20 20:50:02
Apple iPhone 13 (128 GB) - Meia-noite,"R$ 3.887,78",#96,electronics,Amazon,2024-11-20 20:50:02
"Echo Show 5 (3ª geração - 2023) | Smart display com Alexa, graves 2x mais potentes e som mais nítido | Cor Preta","R$ 649,00",#97,electronics,Amazon,2024-11-20 20:50:02
"Smartphone Xiaomi Redmi Note 13 Pro 5G 8GB+256GB Snapdragon 7s Gen 2, Câmera 200MP OIS, Carregamento Turbo 67W, 120Hz, AMOLED, NFC... (Preto)","R$ 1.939,00",#98,electronics,Amazon,2024-11-20 20:50:02
"Roku Express 4K | Dispositivo de streaming para TV HD/4K/HDR compatível com Alexa, Siri e Google","R$ 229,90",#99,electronics,Amazon,2024-11-20 20:50:03
Smartphone Samsung Galaxy A15 5G 256GB - Azul Escuro,"R$ 1.067,00",#100,electronics,Amazon,2024-11-20 20:50:03
Sanduicheira Elétrica Cadence Click - 127V,"R$ 97,99",#1,kitchen,Amazon,2024-11-20 20:50:21
"Electrolux, Pote Hermetico, 12 unidades, A23122901, cinza","R$ 113,04",#2,kitchen,Amazon,2024-11-20 20:50:21
"Fritadeira Sem Óleo Oster 127V - OFRT520, PRETO","R$ 294,00",#3,kitchen,Amazon,2024-11-20 20:50:21
"Liquidificador Turbo Power, Mondial, Preto, 550W, 220V - L-99 FB","R$ 94,90",#4,kitchen,Amazon,2024-11-20 20:50:21
Jogo De Frigideiras 2 Peças Alumínio 20198760 Tramontina,"R$ 39,90",#5,kitchen,Amazon,2024-11-20 20:50:21
Filtro/Refil de Água Acqua Pure para Purificador Electrolux PE12A/PE12B/PE12G/PE12V,"R$ 85,00",#6,kitchen,Amazon,2024-11-20 20:50:22
"Agratto 784 - Chaleira Eletrica Inox, 220v, 1,8 Litro, Preto/inox","R$ 60,00",#7,kitchen,Amazon,2024-11-20 20:50:22
Copo térmico de cerveja Stanley|473ml,"R$ 79,90",#8,kitchen,Amazon,2024-11-20 20:50:22
Stanley Copo Térmico de Cerveja sem Tampa Lilac | 473ml,"R$ 75,90",#9,kitchen,Amazon,2024-11-20 20:50:22
"Tramontina JOGO FACAS INOX 4PC PLENUS PRE, Preto","R$ 32,89",#10,kitchen,Amazon,2024-11-20 20:50:23
"Oster OLIQ610 1400 Full - Liquidificador, 3,2L, 110V, 1400W, Preto","R$ 179,00",#11,kitchen,Amazon,2024-11-20 20:50:23
"Philips Walita Preta Fritadeira Airfryer Essential XL Digital, 6.2L de capacidade, Garantia internacional de dois anos, 110V, 2000W (RI9270/90), Preto","R$ 474,05",#12,kitchen,Amazon,2024-11-20 20:50:23
"Fritadeira Air Fryer Forno Oven 12 Litros, Mondial, Preto/Inox, 2000W, 110V - AFON-12L-BI","R$ 539,00",#13,kitchen,Amazon,2024-11-20 20:50:23
Mixer Vertical Turbo Chef Elgin 3 em 1 200W Preto 220v,"R$ 111,15",#14,kitchen,Amazon,2024-11-20 20:50:23
Fritadeira Elétrica sem oleo Forno Oven Airfryer 12L digital receita programada 2 bandejas espeto giratório 1700W Electrolux EAF90 Grafite 127v,"R$ 697,90",#15,kitchen,Amazon,2024-11-20 20:50:24
Fogão Elétrico Portátil Cooktop 2 Bocas Elgin - 220V,"R$ 143,40",#16,kitchen,Amazon,2024-11-20 20:50:24
Frigideira Francesa Rochedo Limpa Fácil Vermelho 20cm,"R$ 39,99",#17,kitchen,Amazon,2024-11-20 20:50:24
Filtro/Refil Original de Água para Purificador Electrolux PE11B/PE11X/PC41B/PC41X/PH41B/PH41X,"R$ 74,90",#18,kitchen,Amazon,2024-11-20 20:50:24
Copo Térmico de Cerveja (com tampa) Stanley | 473ML,"R$ 99,00",#19,kitchen,Amazon,2024-11-20 20:50:24
"Organizador Modular Acrimet para Gavetas, Bancadas e Armários, Plástico Transparente, Kit com 7 Potes Sortidos","R$ 36,35",#20,kitchen,Amazon,2024-11-20 20:50:25
"Britânia SANDUICHEIRA E GRILL PRESS 127V, BGR27I","R$ 117,90",#21,kitchen,Amazon,2024-11-20 20:50:25
"Panela De Pressão Tramontina Vancouver Vermelha 4,5L.","R$ 184,38",#22,kitchen,Amazon,2024-11-20 20:50:25
"Organizador Modular Acrimet para Gavetas, Bancadas e Armários, Plástico Transparente, Pote Retangular Grande, Kit com 4 Potes, Cristal","R$ 22,69",#23,kitchen,Amazon,2024-11-20 20:50:25
Sanduicheira e Grill Britânia BGR27I Press 2 em 1 850W 220V,"R$ 129,00",#24,kitchen,Amazon,2024-11-20 20:50:26
"Liquidificador, Ph900, 3L, Preto, 110V, Philco","R$ 125,44",#25,kitchen,Amazon,2024-11-20 20:50:26
Caneca Térmica de Cerveja Stanley Matte Black | 709ML,"R$ 99,00",#26,kitchen,Amazon,2024-11-20 20:50:26
Sanduicheira Grill Break Time Antiaderente 800W Elgin 110V com Duplo Aquecimento,"R$ 80,52",#27,kitchen,Amazon,2024-11-20 20:50:26
"Personal Blender, Mondial, Preto/Prata, 300W, 110V - DG-01","R$ 189,90",#28,kitchen,Amazon,2024-11-20 20:50:27
Purificador de Água Electrolux Compacto Pure 4x Branco Bivolt Pe12b,"R$ 549,00",#29,kitchen,Amazon,2024-11-20 20:50:27
"Sanduicheira Fast Grill e Sandwich, Mondial, Preto, 750W, 220V - S-12","R$ 79,90",#30,kitchen,Amazon,2024-11-20 20:50:27
"Black Decker Mixer, Misturador Multiuso e Portátil com Haste em Inox, Modelo M150","R$ 58,72",#31,kitchen,Amazon,2024-11-20 20:50:27
Mixer 3 Em 1 Eib10 Electrolux - 127v Cinza,"R$ 179,00",#32,kitchen,Amazon,2024-11-20 20:50:27
Nespresso Cafeteira Essenza Mini Preta 110V,"R$ 329,00",#33,kitchen,Amazon,2024-11-20 20:50:28
"Balança Digital de Cozinha, SF-400, Até 10 kg, Escala 1 grama","R$ 19,99",#34,kitchen,Amazon,2024-11-20 20:50:28
Garrafa Térmica Firenze Mini 250ml Preto Invicta,"R$ 24,90",#35,kitchen,Amazon,2024-11-20 20:50:28
"Philips Walita RI9252/91 Série 3000 - Fritadeira Airfryer Digital, 4.1L de capacidade, 127V, 1400W, Preta","R$ 361,33",#36,kitchen,Amazon,2024-11-20 20:50:28
Garrafa térmica Classic Stanley,"R$ 179,90",#37,kitchen,Amazon,2024-11-20 20:50:29
"Stanley - Copo Quencher H2.0 FlowState 591ml - Copo de aço inoxidável com tampa, isolamento a vácuo, para água, chá gelado, café, smoothies e muito mais, Lilac","R$ 169,90",#38,kitchen,Amazon,2024-11-20 20:50:29
Faqueiro Tramontina Malibu em Aço Inox 24 Peças,"R$ 79,90",#39,kitchen,Amazon,2024-11-20 20:50:29
Nespresso Cafeteira Vertuo Next Preto Fosco 110V,"R$ 299,00",#40,kitchen,Amazon,2024-11-20 20:50:29
"Mixer 3 em 1, 400W, 2 velocidades, Bmx400, Preto, 110v, Britânia","R$ 169,90",#41,kitchen,Amazon,2024-11-20 20:50:30
Garrafa Térmica Aerolight Stanley Black Glimmer | 591ml,"R$ 155,40",#42,kitchen,Amazon,2024-11-20 20:50:30
"Mimo Style Espátula Prática Para Confeitar, Raspar, Cortar, Organizar, Dividir Massas, Com Régua Medidora de 15 cm, Resistente à Temperatura, Produto Leve e de Fácil Manuseio, Material de Inox Durável","R$ 14,99",#43,kitchen,Amazon,2024-11-20 20:50:30
Forno Micro-ondas 20L Prata Espelhado Midea 110V,"R$ 519,00",#44,kitchen,Amazon,2024-11-20 20:50:30
"PHILIPS Liquidificador Série 5000, RI2242, Preto, 110v, Jarra Inquebrável, Walita","R$ 235,90",#45,kitchen,Amazon,2024-11-20 20:50:31
Conjunto de Bowls Tigelas de Inox com Tampa Plástica Electrolux,"R$ 137,00",#46,kitchen,Amazon,2024-11-20 20:50:31
Fritadeira Philco Air Fryer Oven 12L PFR2200P - 127V,"R$ 577,89",#47,kitchen,Amazon,2024-11-20 20:50:31
"Rochedo, Stone Pro, 9295305180, Frigideira Francesa, 22cm","R$ 59,90",#48,kitchen,Amazon,2024-11-20 20:50:32
"Fritadeira Sem Óleo Air Fryer 8L, Mondial, Preto/Inox, 1900W, 110V - AFN-80-BI","R$ 464,00",#49,kitchen,Amazon,2024-11-20 20:50:32
"Moedor de Café, Inox, 110v, Oster","R$ 139,90",#50,kitchen,Amazon,2024-11-20 20:50:32
"Frigideira 22 cm ColorStone de alumínio com antiaderente, Titânio, ALU8259-TI, Euro Home","R$ 93,93",#51,kitchen,Amazon,2024-11-20 20:50:52
Garrafa Térmica Aerolight Stanley Fog Glimmer | 591ml,"R$ 155,40",#52,kitchen,Amazon,2024-11-20 20:50:52
"Espremedor Premium, Mondial, Preto, 30W, 110V - E-02","R$ 59,90",#53,kitchen,Amazon,2024-11-20 20:50:53
"Fritadeira Sem Óleo Air Fryer 5L, Mondial, Preto/Inox, 1900W, 220V - AFN-50-BI","R$ 339,90",#54,kitchen,Amazon,2024-11-20 20:50:53
"Garrafa Térmica Air Pot, Invicta, Inox, 1.0L","R$ 60,90",#55,kitchen,Amazon,2024-11-20 20:50:53
Jogo Facas 6 Peças Plenus com Cepo Tramontina Cutelaria,"R$ 70,00",#56,kitchen,Amazon,2024-11-20 20:50:53
"Fritadeira Forno Oven Fry 4 em 1 Elgin 12 Litros 220V - Assa, Frita sem óleo, Desidrata e Reaquece - Airfryer","R$ 549,00",#57,kitchen,Amazon,2024-11-20 20:50:54
"Fritadeira Sem Óleo Air Fryer 3,5L, Mondial, Preto, 1500W, 220V - AF-31","R$ 242,10",#58,kitchen,Amazon,2024-11-20 20:50:54
Panela de Silicone Quadrada Fritadeira Microondas C/Alça Forma 20x20cm Cesto para Air Fryer,"R$ 20,10",#59,kitchen,Amazon,2024-11-20 20:50:54
"Fritadeira Sem Óleo Oster, 4,6L, 1500W, 110V, OFRT970","R$ 377,00",#60,kitchen,Amazon,2024-11-20 20:50:55
"Sanduicheira e grill, Crome inox, Preto, 110V, Britânia","R$ 89,90",#61,kitchen,Amazon,2024-11-20 20:50:55
Tumbler Térmico Flip Straw Stanley|887ml,"R$ 223,30",#62,kitchen,Amazon,2024-11-20 20:50:55
Stanley Copo Prismático Alto Bourbon | 381ml,"R$ 99,50",#63,kitchen,Amazon,2024-11-20 20:50:56
Purificador de Água Gelada Fria e Natural Elétrico Compacto Eletronico placa Electrolux cinza prata com Painel Touch Bivolt PE11X,"R$ 599,00",#64,kitchen,Amazon,2024-11-20 20:50:56
Adaptador Conexão para Purificadores de Água,"R$ 31,90",#65,kitchen,Amazon,2024-11-20 20:50:56
"Chaleira Elétrica Electrolux 1,8L Efficient (EEK10)","R$ 136,25",#66,kitchen,Amazon,2024-11-20 20:50:56
Cafeteira Eletrica Electrolux Inox 30 Xicaras Efficient Ecm20 - 127v Cinza,"R$ 129,00",#67,kitchen,Amazon,2024-11-20 20:50:57
Garrafa térmica Flip Straw Stanley|651ml,"R$ 281,00",#68,kitchen,Amazon,2024-11-20 20:50:57
"Cafeteira Oster com Jarra Inox, 1,2L, Preta/Inox, 110V, 750W, OCAF650","R$ 159,90",#69,kitchen,Amazon,2024-11-20 20:50:57
"Cafeteira Nuova Moka Express 6 Xícaras, 1143, Bialetti","R$ 294,32",#70,kitchen,Amazon,2024-11-20 20:50:57
"Philips Walita Preto Multiprocessador PowerChop 750, 2 velocidades, 4 acessórios, Recipiente com capacidade de 1,5 litros, 750W, 110V (RI7301/91)","R$ 264,51",#71,kitchen,Amazon,2024-11-20 20:50:58
"Panela de pressão Elétrica, PCC20, 6L, Preto, 127V, Electrolux","R$ 529,00",#72,kitchen,Amazon,2024-11-20 20:50:58
"Cafeteira Oster com Jarra Inox, 1,2L, Preta/Inox, 220V, 750W, OCAF650","R$ 159,90",#73,kitchen,Amazon,2024-11-20 20:50:58
Garrafa Térmica GLT Pressão 1L Preto Invicta,"R$ 32,99",#74,kitchen,Amazon,2024-11-20 20:50:59
Mor - Tábua Retangular Bamboo 30Cm X 20Cm,"R$ 24,90",#75,kitchen,Amazon,2024-11-20 20:50:59
Copo Térmico com Tampa 600ml Light Green Coleman,"R$ 67,37",#76,kitchen,Amazon,2024-11-20 20:50:59
Pote de Vidro Hermético 320ml Quadrado Invicta,"R$ 32,90",#77,kitchen,Amazon,2024-11-20 20:50:59
