nome,preco,classificado,categoria,site,data_raspagem
Echo Dot 5ª geração | O Echo Dot com o melhor som já lançado | Cor Preta,"R$ 349,00",#1,electronics,Amazon,2024-11-19 21:44:45
"Caixa de Pilha AAA com 40 unidades Elgin Palito - Tubo, Zinco","R$ 29,00",#2,electronics,Amazon,2024-11-19 21:44:45
Echo Pop | Smart speaker compacto com som envolvente e Alexa | Cor Preta,"R$ 279,00",#3,electronics,Amazon,2024-11-19 21:44:45
Fire TV Stick Lite | Streaming em Full HD com Alexa | Com Controle Remoto Lite por Voz com Alexa (sem controles de TV),"R$ 299,00",#4,electronics,Amazon,2024-11-19 21:44:45
Duracell Pilha Alcalina Aa Pequena Duracell Com 16 Unidades,"R$ 67,90",#5,electronics,Amazon,2024-11-19 21:44:45
"Pilha Alcalina, Elgin, Palito AAA, Blister com 4","R$ 6,66",#6,electronics,Amazon,2024-11-19 21:44:45
FILTRO DE LINHA DPS ICLAMPER ENERGIA 5 TRANSPARENTE LCF,"R$ 57,99",#7,electronics,Amazon,2024-11-19 21:44:45
"Fujifilm Instax Mini - Filme Com 40 Fotos, Borda Branca, Foto Colorida","R$ 146,60",#8,electronics,Amazon,2024-11-19 21:44:45
FILTRO DE LINHA DPS ICLAMPER ENERGIA 5 PRETO LCF,"R$ 57,99",#9,electronics,Amazon,2024-11-19 21:44:45
"JBL, Fone de Ouvido Sem Fio, Bluetooth, 510BT - Branco","R$ 189,00",#10,electronics,Amazon,2024-11-19 21:44:45
"DURACELL - Pilha Alcalina AAA, Palito com 16 unidades","R$ 67,90",#11,electronics,Amazon,2024-11-19 21:44:46
"Caixa de Pilha AA com 40 unidades Elgin Palito - Tubo, Zinco","R$ 29,00",#12,electronics,Amazon,2024-11-19 21:44:46
"Fones de ouvido sem fio BT para jogos,Fones de ouvido para jogos GM2 Pro BT Fones de ouvido sem fio BT 5.3 360° Surround Dual Mode Som Cancelamento de ruído","R$ 59,99",#13,electronics,Amazon,2024-11-19 21:44:46
"Smartwatch Samsung Galaxy Fit3 Display 1.6"" Grafite","R$ 279,90",#14,electronics,Amazon,2024-11-19 21:44:46
Smartphone Xiaomi Redmi Note 13 8+256G Powerful Snapdragon® performance 120Hz FHD+ AMOLED display 33W fast charging with 5000mAh battery No NFC (Black),"R$ 1.119,00",#15,electronics,Amazon,2024-11-19 21:44:46
Pilha Alcalina AA com 16 unidades Elgin Comum,"R$ 29,00",#16,electronics,Amazon,2024-11-19 21:44:46
Headphone Philips bluetooth on-ear com microfone e energia para 15 horas na cor preto TAH1108BK/55,"R$ 94,00",#17,electronics,Amazon,2024-11-19 21:44:46
Duracell Pilha Moeda Cr 2032 Duracell Com 2 Unidades,"R$ 18,90",#18,electronics,Amazon,2024-11-19 21:44:46
Smartphone Motorola Moto G34 5G 256GB 8GB RAM + 8GB RAM Boost Verde - Vegan Leather,"R$ 949,00",#19,electronics,Amazon,2024-11-19 21:44:46
"Fire TV Stick HD | Com controle remoto por voz com Alexa (inclui comandos de TV), controles de casa inteligente e streaming em HD","R$ 369,00",#20,electronics,Amazon,2024-11-19 21:44:46
