nome,preco,classificado,categoria,site,data_raspagem
Pilha Alcalina AAA com 16 unidades Elgin Palito,"R$ 34,51",#26,electronics,Amazon,2024-11-16 21:24:28
"JBL, Fone de Ouvido On ear, Tune 520BT - Preto","R$ 226,30",#27,electronics,Amazon,2024-11-16 21:24:28
"Celular Samsung Galaxy A15 5G 256GB, 8GB RAM, Tela Infinita de 6.5"" Azul Claro","R$ 1.049,00",#28,electronics,Amazon,2024-11-16 21:24:28
Pilha Alcalina AAA com 8 unidades Elgin Palito,"R$ 11,27",#29,electronics,Amazon,2024-11-16 21:24:28
Antena de TV Interna UHF e HDTV AI 2025 Preto Intelbras,"R$ 34,90",#30,electronics,Amazon,2024-11-16 21:24:28
"Fone de ouvido sem fio TWS Philips TAT1108BK/00 - bluetooth com microfone, formato em haste, IPX4, energia para 15 horas totais e na cor preto","R$ 135,99",#31,electronics,Amazon,2024-11-16 21:24:28
"Smartphone Xiaomi POCO C65 8GB+256GB, azul","R$ 905,00",#32,electronics,Amazon,2024-11-16 21:24:28
"JBL, Fone de Ouvido in Ear, C50HI - Preto","R$ 53,10",#33,electronics,Amazon,2024-11-16 21:24:28
Novo Echo Spot com Alexa (2024) | Despertador inteligente com som vibrante | Cor Preta,"R$ 479,00",#34,electronics,Amazon,2024-11-16 21:24:28
FILTRO DE LINHA DPS ICLAMPER ENERGIA 5 TRANSPARENTE LCF,"R$ 69,48",#35,electronics,Amazon,2024-11-16 21:24:29
BEARTAIN Fone de Ouvido XT60 Esportivo Bluetooth 5.3 Sem Fio TWS À Prova D'água HiFi Com Cancelamento De Ruído Microfone Para LED Display- preto,"R$ 78,97",#36,electronics,Amazon,2024-11-16 21:24:29
Apple iPhone 13 (128 GB) - Luz das estrelas,"R$ 3.859,90",#37,electronics,Amazon,2024-11-16 21:24:29
"Roku Express | Dispositivo de streaming para TV HD/Full HD compatível com Alexa, Siri e Google. Inclui Cabo HDMI Premium","R$ 207,46",#38,electronics,Amazon,2024-11-16 21:24:29
Apple iPhone 15 (128 GB) — Preto,"R$ 5.208,72",#39,electronics,Amazon,2024-11-16 21:24:29
Fone de ouvido bluetooth 5.3 - Função power bank e mostrador digital,"R$ 16,00",#40,electronics,Amazon,2024-11-16 21:24:29
DURACELL - Carregador de Pilhas Recarregáveis AA e AAA Com 4 Pilhas AA,"R$ 159,90",#41,electronics,Amazon,2024-11-16 21:24:29
"Monitor Gamer AOC Hero 27"" 165Hz 1ms Ajuste de Altura 27G2S/BK","R$ 839,17",#42,electronics,Amazon,2024-11-16 21:24:29
Adaptador de energia,"R$ 99,00",#43,electronics,Amazon,2024-11-16 21:24:30
"Tablet Samsung Galaxy Tab S6 Lite (2024), 64GB, 4GB RAM, Tela Imersiva de 10.4', Câmera Traseira 8MP, Câmera frontal de 5MP, Wifi, Android 14","R$ 1.838,90",#44,electronics,Amazon,2024-11-16 21:24:30
"Wifi Hd 1080p A8 Câmera de Segurança, Câmera Ip Icsee Prova D'água Infravermelho Externa（Smartcamera-A08）","R$ 74,12",#45,electronics,Amazon,2024-11-16 21:24:30
Smartphone Motorola Moto G24 128GB 4GB RAM Rosa,"R$ 721,55",#46,electronics,Amazon,2024-11-16 21:24:30
Smart TV 32” Philco PTV32K34RKGB Roku TV Led Dolby Audio,"R$ 999,00",#47,electronics,Amazon,2024-11-16 21:24:30
"Smartphone Xiaomi Redmi Note 13 Pro 4G 8+256 GB, MediaTek, Helio G99-Ultra, Câmera OIS de 200 MP, Carregamento Turbo 67W, Tela AMOLED 6,67 “, NFC, (Preto)","R$ 1.398,00",#48,electronics,Amazon,2024-11-16 21:24:30
Smartphone Xiaomi POCO X6 Pro 5G 12GB+512GB NFC Dimensity 8300-Ultra 64MP câmera tripla 67W 120Hz AMOLED (Preto),"R$ 2.288,00",#49,electronics,Amazon,2024-11-16 21:24:30
"Mini Projetor Portatil 5G Wifi 6 BT 5.0 Android 11, Projetor 4K 1080P Full HD Suporte 8000 Lumens, Projetor Led Auto de Correcção Trapezóide Horizontal, 180°Girável Projector para Telefónico","R$ 292,99",#50,electronics,Amazon,2024-11-16 21:24:30
Echo Dot 5ª geração | O Echo Dot com o melhor som já lançado | Cor Branca,"R$ 399,00",#51,electronics,Amazon,2024-11-16 21:24:51
"Basike Fone De Ouvido Sem Fio Bluetooth, TWS 4 Geração Fone Sem Fio Bluetooth, V5.3+EDR, True Wireless Estéreo Para Android e IOS","R$ 60,90",#52,electronics,Amazon,2024-11-16 21:24:51
Pilha Alcalina AA com 8 unidades Elgin Comum,"R$ 15,97",#53,electronics,Amazon,2024-11-16 21:24:51
Câmera Inteligente Compatível com Alexa Wi-fi Full HD iM3 C Branca Intelbras,"R$ 199,00",#54,electronics,Amazon,2024-11-16 21:24:51
Echo Pop | Smart speaker compacto com som envolvente e Alexa | Cor Branca,"R$ 305,00",#55,electronics,Amazon,2024-11-16 21:24:51
Clamper Energia 5 Tomadas,"R$ 78,99",#56,electronics,Amazon,2024-11-16 21:24:52
"Smartphone Xiaomi Redmi Note 13 Pro 5G 8GB+256GB Snapdragon 7s Gen 2, Câmera 200MP OIS, Carregamento Turbo 67W, 120Hz, AMOLED, NFC... (Preto)","R$ 1.910,00",#57,electronics,Amazon,2024-11-16 21:24:52
"Monitor Gamer LG 25.7"" UltraWide Full HD 75Hz 1ms Preto 26WQ500-B.AWZM","R$ 649,90",#58,electronics,Amazon,2024-11-16 21:24:52
"Smartphone Xiaomi Redmi Note 13 4G 8+256 GB, preto","R$ 1.090,00",#59,electronics,Amazon,2024-11-16 21:24:52
Smartphone Motorola Moto G34 5G 8GB RAM Boost* 128GB Azul,"R$ 816,00",#60,electronics,Amazon,2024-11-16 21:24:52
"Samsung T350 - Monitor Gamer, 24"", FHD, 75Hz, HDMI, VGA, Freesync, Preto","R$ 651,03",#61,electronics,Amazon,2024-11-16 21:24:52
Smartphone Xiaomi Redmi Note 13 8+256G Powerful Snapdragon® performance 120Hz FHD+ AMOLED display 33W fast charging with 5000mAh battery (Blue),"R$ 1.130,00",#62,electronics,Amazon,2024-11-16 21:24:52
Fone de Ouvido Philips com Microfone - Preto,"R$ 26,90",#63,electronics,Amazon,2024-11-16 21:24:53
Protetor Eletrônico Filtro de Linha com 5 tomadas EPE 205 Preto Intelbras,"R$ 44,16",#64,electronics,Amazon,2024-11-16 21:24:53
"Epson, Multifuncional, Ecotank L4260 - Tanque de Tinta Colorida, Wi-Fi Direct, Frente e Verso Automático, Bivolt","R$ 1.399,00",#65,electronics,Amazon,2024-11-16 21:24:53
"Smartwatch Xiaomi Redmi Watch 3 Active, Grey(VERSÃO GLOBAL)","R$ 233,90",#66,electronics,Amazon,2024-11-16 21:24:53
Pilha recarregável AAA 1000mAh Elgin com 4 unidades Palito,"R$ 37,64",#67,electronics,Amazon,2024-11-16 21:24:53
Smartphone Samsung Galaxy A15 4G 128GB - Azul Escuro,"R$ 859,90",#68,electronics,Amazon,2024-11-16 21:24:53
"DUX HUMAN HEALTH - Whey Protein Concentrado - 20g de Proteínas por Porção - Suplementos Naturais, Suplementação Treino Academia, Ganho Muscular Hipertrofia - Doce de Leite - 900g","R$ 132,47",#69,electronics,Amazon,2024-11-16 21:24:53
Smartphone Moto G84 5G 8GB RAM Boost* 256GB Grafite,"R$ 1.443,00",#70,electronics,Amazon,2024-11-16 21:24:54
Smartphone Xiaomi Redmi Note 13 8+256G Powerful Snapdragon® performance 120Hz FHD+ AMOLED display 33W fast charging with 5000mAh battery No NFC (Green),"R$ 1.102,99",#71,electronics,Amazon,2024-11-16 21:24:54
"Samsung Smart TV 65"" QLED 4K 65Q65D - Tecnologia de Pontos Quânticos, Design AirSlim","R$ 5.419,00",#72,electronics,Amazon,2024-11-16 21:24:54
Smartphone Samsung Galaxy A15 5G 256GB - Azul Claro,"R$ 1.029,00",#73,electronics,Amazon,2024-11-16 21:24:54
Pilha Alcalina AA Elgin com 4 unidades Comum,"R$ 6,29",#74,electronics,Amazon,2024-11-16 21:24:54
Smartphone Moto G54 5G 256GB 8GB RAM Azul - Vegan Leather,"R$ 1.101,05",#75,electronics,Amazon,2024-11-16 21:24:54
CAMERA INSTAX MINI 12 BRANCO MARFIM,"R$ 379,91",#76,electronics,Amazon,2024-11-16 21:24:55
Apple iPhone 13 (128 GB) - Meia-noite,"R$ 3.899,00",#77,electronics,Amazon,2024-11-16 21:24:55
"Echo Show 5 (3ª geração - 2023) | Smart display com Alexa, graves 2x mais potentes e som mais nítido | Cor Preta","R$ 649,00",#78,electronics,Amazon,2024-11-16 21:24:55
"Samsung Galaxy A55 5G, Câmera Tripla Traseira de até 50MP, Selfie de 32MP, Nightography, Apagador de objetos, Design em metal e vidro, IP67, Super AMOLED 6.6"" 120Hz Vision Booster, 256GB - Azul Escuro","R$ 1.949,00",#79,electronics,Amazon,2024-11-16 21:24:55
Notebook Acer Aspire5 A515-45-R36L AMD Ryzen7 5700U 12GB RAM (AMD Radeon) 512GB SSD 15.6” LED IPS Full HD Prata Teclado numérico Independente Linux Gutta,"R$ 2.899,00",#80,electronics,Amazon,2024-11-16 21:24:55
Kit Limpa Telas 100ml Rodabrill,"R$ 19,81",#81,electronics,Amazon,2024-11-16 21:24:55
Smartphone Samsung Galaxy A15 5G 256GB - Azul Escuro,"R$ 1.067,00",#82,electronics,Amazon,2024-11-16 21:24:55
Pilha Recarregável AA Pequena DURACELL Com 4 Unidades,"R$ 94,90",#83,electronics,Amazon,2024-11-16 21:24:56
"Galaxy Tab A9+, Wifi, 11' polegadas, 4GB RAM, 64 GB, Câmera Principal 8 MP, Câmera Traseira 5 MP","R$ 1.093,98",#84,electronics,Amazon,2024-11-16 21:24:56
"Camera de Segurança Wi-Fi 360º, 1080p Full HD TP-Link Tapo C200, Visão Noturna, Audio de duas vias, Detecção de Movimentos, Trabalha com Alexa, 512G de Armazenamento Local, Armazenamento na Nuvem","R$ 180,39",#85,electronics,Amazon,2024-11-16 21:24:56
"Fone de ouvido sem fio TWS Philips TAT1209BK/00 na cor preto, com bluetooth, microfone, tecnologia IPX4 e 18 horas de reprodução.","R$ 154,90",#86,electronics,Amazon,2024-11-16 21:24:56
"Samsung Galaxy M55 5G, Câmera Tripla Traseira de até 50MP, Selfie de 50MP, Nightography, Apagador de objetos, Tela Super AMOLED + de 6.7"" 120Hz Vision Booster, 256 GB, 8GB de RAM - Azul Escuro","R$ 1.689,00",#87,electronics,Amazon,2024-11-16 21:24:56
Apple iPhone 15 (128 GB) — Azul,"R$ 5.208,72",#88,electronics,Amazon,2024-11-16 21:24:56
"JBL, Fone de Ouvido in Ear T110 - Preto","R$ 69,99",#89,electronics,Amazon,2024-11-16 21:24:57
Câmera Inteligente Interna Compatível com Alexa Wi-Fi Full HD iM3 C com Micro SD 32GB Branco Intelbras,"R$ 229,90",#90,electronics,Amazon,2024-11-16 21:24:57
Smartphone Xiaomi POCO X6 Pro 5G 12GB+512GB NFC Dimensity 8300-Ultra 64MP câmera tripla 67W 120Hz AMOLED (Cinza),"R$ 2.291,00",#91,electronics,Amazon,2024-11-16 21:24:57
Pilha Moeda Lithium 3V CR2032 (C/5 Pilhas) Toshiba,"R$ 28,80",#92,electronics,Amazon,2024-11-16 21:24:57
Adaptador Tomada Universal Padrão Internacional 150 Países Viagem Bivolt,"R$ 14,90",#93,electronics,Amazon,2024-11-16 21:24:57
"Samsung Galaxy A35 5G, Câmera Tripla Traseira de até 50MP, Selfie de 13MP, Nightography, Apagador de objetos, Design em vidro, IP67, Tela Super AMOLED de 6.6"" 120Hz Vision Booster, 256GB - Azul Escuro","R$ 1.618,00",#94,electronics,Amazon,2024-11-16 21:24:57
SSD Kingston NV2 1TB NVMe M.2 2280 (Leitura até 3500MB/s e Gravação até 2100MB/s),"R$ 412,90",#95,electronics,Amazon,2024-11-16 21:24:58
"Samsung Smart TV 50"" Crystal UHD 4K 50DU8000 - Painel Dynamic Crystal Color, Gaming Hub","R$ 2.548,98",#96,electronics,Amazon,2024-11-16 21:24:58
Echo Dot 5ª geração | O Echo Dot com o melhor som já lançado | Cor Azul,"R$ 399,00",#97,electronics,Amazon,2024-11-16 21:24:58
"Monitor Gamer AOC Hero 24"" 165Hz 1ms Ajuste de Altura 24G2S/BK","R$ 787,37",#98,electronics,Amazon,2024-11-16 21:24:58
"SUPORTE TV FIXO UNIVERSAL 10"" A 85"" - COMPACTO","R$ 12,50",#99,electronics,Amazon,2024-11-16 21:24:58
Pilha Alcalina AA Elgin com 2 unidades Comum,"R$ 4,07",#100,electronics,Amazon,2024-11-16 21:24:58
Sanduicheira Elétrica Cadence Click - 127V,"R$ 99,90",#1,kitchen,Amazon,2024-11-16 21:25:16
"Fritadeira Sem Óleo Oster 127V - OFRT520, PRETO","R$ 294,00",#2,kitchen,Amazon,2024-11-16 21:25:17
"Liquidificador Turbo Power, Mondial, Preto, 550W, 220V - L-99 FB","R$ 94,90",#3,kitchen,Amazon,2024-11-16 21:25:17
Filtro/Refil de Água Acqua Pure para Purificador Electrolux PE12A/PE12B/PE12G/PE12V,"R$ 79,90",#4,kitchen,Amazon,2024-11-16 21:25:17
Copo térmico de cerveja Stanley|473ml,"R$ 79,90",#5,kitchen,Amazon,2024-11-16 21:25:17
Fritadeira Philco Air Fryer Oven 12L PFR2200P - 127V,"R$ 577,89",#6,kitchen,Amazon,2024-11-16 21:25:17
Stanley Copo Térmico de Cerveja sem Tampa Lilac | 473ml,"R$ 75,90",#7,kitchen,Amazon,2024-11-16 21:25:17
"Fritadeira Air Fryer Forno Oven 12 Litros, Mondial, Preto/Inox, 2000W, 110V - AFON-12L-BI","R$ 539,00",#8,kitchen,Amazon,2024-11-16 21:25:18
"Garrafa Térmica Air Pot, Invicta, Inox, 1.0L","R$ 54,26",#9,kitchen,Amazon,2024-11-16 21:25:18
"Philips Walita Preta Fritadeira Airfryer Essential XL Digital, 6.2L de capacidade, Garantia internacional de dois anos, 110V, 2000W (RI9270/90), Preto","R$ 474,05",#10,kitchen,Amazon,2024-11-16 21:25:18
Nespresso Cafeteira Vertuo Next Preto Fosco 110V,"R$ 299,00",#11,kitchen,Amazon,2024-11-16 21:25:18
"Oster OLIQ610 1400 Full - Liquidificador, 3,2L, 110V, 1400W, Preto","R$ 204,12",#12,kitchen,Amazon,2024-11-16 21:25:18
Copo Térmico de Cerveja (com tampa) Stanley | 473ML,"R$ 99,00",#13,kitchen,Amazon,2024-11-16 21:25:19
Filtro/Refil Original de Água para Purificador Electrolux PE11B/PE11X/PC41B/PC41X/PH41B/PH41X,"R$ 74,90",#14,kitchen,Amazon,2024-11-16 21:25:19
"Mimo Style, Jogo de Panelas Cerâmica 10 Peças Indução Pratic Cook Marmol","R$ 394,79",#15,kitchen,Amazon,2024-11-16 21:25:19
"Panela De Pressão Tramontina Vancouver Vermelha 4,5L.","R$ 184,38",#16,kitchen,Amazon,2024-11-16 21:25:19
Stanley Copo Quencher 2.0 Pool | 591ml,"R$ 169,90",#17,kitchen,Amazon,2024-11-16 21:25:19
"Fritadeira Sem Óleo Air Fryer 4L, Mondial, Preto/Inox, 1500W, 110V - AFN-40-BI","R$ 264,90",#18,kitchen,Amazon,2024-11-16 21:25:19
"Mixer 3 em 1, 400W, 2 velocidades, Bmx400, Preto, 220v, Britânia","R$ 139,90",#19,kitchen,Amazon,2024-11-16 21:25:20
"Liquidificador, Ph900, 3L, Preto, 110V, Philco","R$ 125,44",#20,kitchen,Amazon,2024-11-16 21:25:20
"Britânia SANDUICHEIRA E GRILL PRESS 127V, BGR27I","R$ 117,90",#21,kitchen,Amazon,2024-11-16 21:25:20
Garrafa Térmica Aerolight Stanley Black Glimmer | 591ml,"R$ 155,40",#22,kitchen,Amazon,2024-11-16 21:25:20
Garrafa Térmica Aerolight Stanley Fog Glimmer | 591ml,"R$ 155,40",#23,kitchen,Amazon,2024-11-16 21:25:20
Mixer 3 Em 1 Eib10 Electrolux - 127v Cinza,"R$ 179,00",#24,kitchen,Amazon,2024-11-16 21:25:21
Caneca Térmica de Cerveja Stanley Matte Black | 709ML,"R$ 94,99",#25,kitchen,Amazon,2024-11-16 21:25:21
Garrafa térmica Classic Stanley,"R$ 179,90",#26,kitchen,Amazon,2024-11-16 21:25:21
"Electrolux, Pote Hermetico, 12 unidades, A23122901, cinza","R$ 119,90",#27,kitchen,Amazon,2024-11-16 21:25:21
"Faqueiro Malibu, 24 peças, Inox, Tramontina","R$ 74,45",#28,kitchen,Amazon,2024-11-16 21:25:21
Garrafa térmica Flip Straw Stanley|651ml,"R$ 144,50",#29,kitchen,Amazon,2024-11-16 21:25:22
"Tramontina JOGO FACAS INOX 4PC PLENUS PRE, Preto","R$ 32,43",#30,kitchen,Amazon,2024-11-16 21:25:22
Stanley Copo Térmico Everyday Navy | 296ml,"R$ 92,50",#31,kitchen,Amazon,2024-11-16 21:25:22
"Moedor de Café, Inox, 110v, Oster","R$ 139,90",#32,kitchen,Amazon,2024-11-16 21:25:22
"Balança Digital de Cozinha, SF-400, Até 10 kg, Escala 1 grama","R$ 18,90",#33,kitchen,Amazon,2024-11-16 21:25:22
Cuia Térmica Matte | 236ML,"R$ 80,00",#34,kitchen,Amazon,2024-11-16 21:25:23
"Personal Blender, Mondial, Preto/Prata, 300W, 110V - DG-01","R$ 189,90",#35,kitchen,Amazon,2024-11-16 21:25:23
"Black Decker Mixer, Misturador Multiuso e Portátil com Haste em Inox, Modelo M150","R$ 62,06",#36,kitchen,Amazon,2024-11-16 21:25:23
"Agratto, 783, Chaleira Elétrica, 127v, Preto/Inox","R$ 68,97",#37,kitchen,Amazon,2024-11-16 21:25:23
Purificador de Água Electrolux Compacto Pure 4x Branco Bivolt Pe12b,"R$ 549,00",#38,kitchen,Amazon,2024-11-16 21:25:23
"Sanduicheira Fast Grill e Sandwich, Mondial, Preto, 750W, 220V - S-12","R$ 79,90",#39,kitchen,Amazon,2024-11-16 21:25:24
Jogo De Frigideiras 2 Peças Alumínio 20198760 Tramontina,"R$ 41,65",#40,kitchen,Amazon,2024-11-16 21:25:24
Fritadeira Airfryer Série 3000 Grill Edition Philips Walita com 4.1L de capacidade Preta 1400W 110v - HD9202/91,"R$ 399,00",#41,kitchen,Amazon,2024-11-16 21:25:24
Stanley Copo Prismático Alto Bourbon | 381ml,"R$ 99,50",#42,kitchen,Amazon,2024-11-16 21:25:24
Sanduicheira e Grill Britânia BGR27I Press 2 em 1 850W 220V,"R$ 129,00",#43,kitchen,Amazon,2024-11-16 21:25:24
"Fritadeira Sem Óleo Air Fryer 8L, Mondial, Preto/Inox, 1900W, 110V - AFN-80-BI","R$ 464,00",#44,kitchen,Amazon,2024-11-16 21:25:24
Nespresso Cafeteira Essenza Mini Preta 110V,"R$ 347,00",#45,kitchen,Amazon,2024-11-16 21:25:25
"Mimo Style Espátula Prática Para Confeitar, Raspar, Cortar, Organizar, Dividir Massas, Com Régua Medidora de 15 cm, Resistente à Temperatura, Produto Leve e de Fácil Manuseio, Material de Inox Durável","R$ 14,99",#46,kitchen,Amazon,2024-11-16 21:25:25
Mixer Vertical Turbo Chef Elgin 3 em 1 200W Preto 110v,"R$ 127,29",#47,kitchen,Amazon,2024-11-16 21:25:25
"Fritadeira Sem Óleo Oster, 4,6L, 1500W, 110V, OFRT970","R$ 377,00",#48,kitchen,Amazon,2024-11-16 21:25:25
"Fritadeira Sem Óleo Air Fryer 5L, Mondial, Preto/Inox, 1900W, 220V - AFN-50-BI","R$ 339,90",#49,kitchen,Amazon,2024-11-16 21:25:25
"PHILIPS Liquidificador Série 5000, RI2242, Preto, 110v, Jarra Inquebrável, Walita","R$ 235,90",#50,kitchen,Amazon,2024-11-16 21:25:26
Copo térmico Everyday Stanley|296ml,"R$ 92,50",#51,kitchen,Amazon,2024-11-16 21:25:46
"Sanduicheira e grill, Crome inox, Preto, 110V, Britânia","R$ 89,90",#52,kitchen,Amazon,2024-11-16 21:25:46
"Espremedor Premium, Mondial, Preto, 30W, 110V - E-02","R$ 59,90",#53,kitchen,Amazon,2024-11-16 21:25:46
Forno Micro-ondas 20L Prata Espelhado Midea 110V,"R$ 519,00",#54,kitchen,Amazon,2024-11-16 21:25:47
"Kit de Frigideiras Antiaderentes Rochedo Limpa Fácil 18cm, 22cm e 24cm","R$ 105,00",#55,kitchen,Amazon,2024-11-16 21:25:47
Garrafa Térmica GLT Pressão 1L Preto Invicta,"R$ 32,99",#56,kitchen,Amazon,2024-11-16 21:25:47
Bebedouro Britânia BBE11P Aquaplus Biv Capacidade 10L ou 20L,"R$ 321,26",#57,kitchen,Amazon,2024-11-16 21:25:47
"Cafeteira Oster com Jarra Inox, 1,2L, Preta/Inox, 110V, 750W, OCAF650","R$ 159,90",#58,kitchen,Amazon,2024-11-16 21:25:47
Panela de Silicone Quadrada Fritadeira Microondas C/Alça Forma 20x20cm Cesto para Air Fryer,"R$ 22,50",#59,kitchen,Amazon,2024-11-16 21:25:48
"Brinox - Panela de Pressão Ceramic Life com Fundo de Indução 4,2L - Granito","R$ 180,00",#60,kitchen,Amazon,2024-11-16 21:25:48
Conjunto de Bowls Tigelas de Inox com Tampa Plástica Electrolux,"R$ 148,87",#61,kitchen,Amazon,2024-11-16 21:25:48
"Cafeteira Nuova Moka Express 6 Xícaras, 1143, Bialetti","R$ 205,41",#62,kitchen,Amazon,2024-11-16 21:25:48
Jogo Facas 6 Peças Plenus com Cepo Tramontina Cutelaria,"R$ 70,00",#63,kitchen,Amazon,2024-11-16 21:25:48
"Philips Walita RI9252/91 Série 3000 - Fritadeira Airfryer Digital, 4.1L de capacidade, 127V, 1400W, Preta","R$ 391,72",#64,kitchen,Amazon,2024-11-16 21:25:49
"Chaleira Elétrica Pratic, Mondial, Preto/Inox, 1200W, 220V - CE-06","R$ 89,00",#65,kitchen,Amazon,2024-11-16 21:25:49
Tumbler Térmico Flip Straw Stanley|887ml,"R$ 223,30",#66,kitchen,Amazon,2024-11-16 21:25:49
Marmita Lunch Box Preta Electrolux,"R$ 29,90",#67,kitchen,Amazon,2024-11-16 21:25:49
"Fritadeira Air Fryer Britânia 5,5L 1500W Gold BFR51 127V","R$ 386,71",#68,kitchen,Amazon,2024-11-16 21:25:50
Kit Petisqueira Redonda Madeira + 4 Facas Queijo + 4 Peças Vinho Com Molheira Ramekin e Garfinhos p/Petisco,"R$ 76,90",#69,kitchen,Amazon,2024-11-16 21:25:50
"Panelux Panela de Pressão 4,5L","R$ 49,90",#70,kitchen,Amazon,2024-11-16 21:25:50
Adaptador Conexão para Purificadores de Água,"R$ 31,90",#71,kitchen,Amazon,2024-11-16 21:25:50
"Panela de pressão Elétrica, PCC20, 6L, Preto, 220v, Electrolux","R$ 502,55",#72,kitchen,Amazon,2024-11-16 21:25:51
Forno Micro-ondas 27L Prata Espelhado Midea LED 220V MXSA27S2,"R$ 548,00",#73,kitchen,Amazon,2024-11-16 21:25:51
"Mimo Style Cafeteira Prensa Francesa, Com Haste e Alça, Resistente, Suporta Altas e Baixas Temperaturas (-20 °C a 180 °C), Excelente Sistema de Filtragem (350ml)","R$ 35,28",#74,kitchen,Amazon,2024-11-16 21:25:51
Brinox - Jogo de Panelas 5 Peças Ceramic Life Easy - Cinza,"R$ 434,69",#75,kitchen,Amazon,2024-11-16 21:25:51
KIT 6 Potes de Vidro Retangular com Tampa Hermética 640ml Cor:Azul (QH),"R$ 78,90",#76,kitchen,Amazon,2024-11-16 21:25:51
Jogo de Panelas Tramontina Turim em Alumínio com Revestimento Interno e Externo em Antiaderente Starflon Max Vermelho 11 Peças,"R$ 269,99",#77,kitchen,Amazon,2024-11-16 21:25:52
