nome,preco,classificado,categoria,site,data_raspagem
Echo Dot 5ª geração | O Echo Dot com o melhor som já lançado | Cor Preta,"R$ 349,00",#1,electronics,Amazon,2024-11-21 19:01:38
"Smartwatch Samsung Galaxy Fit3 Display 1.6"" Grafite","R$ 279,90",#2,electronics,Amazon,2024-11-21 19:01:38
Echo Pop | Smart speaker compacto com som envolvente e Alexa | Cor Preta,"R$ 279,00",#3,electronics,Amazon,2024-11-21 19:01:38
Duracell Pilha Alcalina Aa Pequena Duracell Com 16 Unidades,"R$ 67,90",#4,electronics,Amazon,2024-11-21 19:01:38
Filtro de Linha Clamper Energia 5 Transparente LCF,"R$ 57,99",#5,electronics,Amazon,2024-11-21 19:01:38
Fire TV Stick Lite | Streaming em Full HD com Alexa | Com Controle Remoto Lite por Voz com Alexa (sem controles de TV),"R$ 299,00",#6,electronics,Amazon,2024-11-21 19:01:39
"Fujifilm Instax Mini - Filme Com 40 Fotos, Borda Branca, Foto Colorida","R$ 146,60",#7,electronics,Amazon,2024-11-21 19:01:39
"Caixa de Pilha AAA com 40 unidades Elgin Palito - Tubo, Zinco","R$ 29,00",#8,electronics,Amazon,2024-11-21 19:01:39
Fone de Ouvido Bluetooth JBL Tune 510BT Pure Bass Preto - JBLT510BTBLK,"R$ 189,00",#9,electronics,Amazon,2024-11-21 19:01:39
"Pilha Alcalina, Elgin, Palito AAA, Blister com 4","R$ 6,66",#10,electronics,Amazon,2024-11-21 19:01:39
"DURACELL - Pilha Alcalina AAA, Palito com 16 unidades","R$ 67,90",#11,electronics,Amazon,2024-11-21 19:01:39
"JBL, Fone de Ouvido in Ear, C50HI - Preto","R$ 41,90",#12,electronics,Amazon,2024-11-21 19:01:39
"Epson EcoTank L3250 - Multifuncional, Tanque de Tinta Colorida, Wi-Fi Direct, USB, Bivolt, Preto","R$ 989,00",#13,electronics,Amazon,2024-11-21 19:01:39
Pilha Alcalina AA com 16 unidades Elgin Comum,"R$ 29,00",#14,electronics,Amazon,2024-11-21 19:01:40
Headphone Philips bluetooth on-ear com microfone e energia para 15 horas na cor preto TAH1108BK/55,"R$ 97,00",#15,electronics,Amazon,2024-11-21 19:01:40
Filtro de Linha Clamper Energia 5 Preto LCF,"R$ 57,99",#16,electronics,Amazon,2024-11-21 19:01:40
Smartphone Xiaomi Redmi Note 13 8+256G Powerful Snapdragon® performance 120Hz FHD+ AMOLED display 33W fast charging with 5000mAh battery No NFC (Black),"R$ 1.108,90",#17,electronics,Amazon,2024-11-21 19:01:40
Duracell Pilha Moeda Cr 2032 Duracell Com 2 Unidades,"R$ 18,90",#18,electronics,Amazon,2024-11-21 19:01:40
"JBL, Fone de Ouvido Sem Fio, Bluetooth, 510BT - Branco","R$ 269,00",#19,electronics,Amazon,2024-11-21 19:01:40
"Fire TV Stick HD | Com controle remoto por voz com Alexa (inclui comandos de TV), controles de casa inteligente e streaming em HD","R$ 369,00",#20,electronics,Amazon,2024-11-21 19:01:40
Smartphone Motorola Moto G34 5G 256GB 8GB RAM + 8GB RAM Boost Verde - Vegan Leather,"R$ 949,00",#21,electronics,Amazon,2024-11-21 19:01:40
"ELG, GENIUS, Suporte Fixo Universal de Parede Para TVs de 14” a 100”, Capacidade até 100 kg, Padrão VESA de 75x75 a 800x400mm, Preto","R$ 35,03",#22,electronics,Amazon,2024-11-21 19:01:41
"Panasonic UM-3SHS - Pilha Comum AA, Tensão 1,5 Volts, Embalagem com 4 pilhas","R$ 4,84",#23,electronics,Amazon,2024-11-21 19:01:41
Pilha recarregável AAA 1000mAh Elgin com 4 unidades Palito,"R$ 24,00",#24,electronics,Amazon,2024-11-21 19:01:41
