nome,preco,classificado,categoria,site,data_raspagem
Smartphone Motorola Moto G34 5G 256GB 8GB RAM + 8GB RAM Boost Vanilla - Vegan Leather,"R$ 949,00",#29,electronics,Amazon,2024-11-24 21:47:19
Filtro de Linha Clamper Energia 5 Preto LCF,"R$ 57,99",#30,electronics,Amazon,2024-11-24 21:47:19
"Monitor Gamer LG UltraGear 24” IPS, Full HD, 180Hz, 1ms (GtG), HDMI, DisplayPort, HDR10, sRGB 99%, NVIDIA® G-SYNC®, AMD FreeSync™ - 24GS60F-B","R$ 879,60",#31,electronics,Amazon,2024-11-24 21:47:19
"ELG, GENIUS, Suporte Fixo Universal de Parede Para TVs de 14” a 100”, Capacidade até 100 kg, Padrão VESA de 75x75 a 800x400mm, Preto","R$ 34,90",#32,electronics,Amazon,2024-11-24 21:47:20
"Fones de Ouvido QCY MeloBuds Pro, Fone Bluetooth com Cancelamento de Ruído Ativo, Certificação Hi-Res, 34 Horas De Reprodução, Preto (Preto)","R$ 237,15",#33,electronics,Amazon,2024-11-24 21:47:20
"Roku Express | Dispositivo de streaming para TV HD/Full HD compatível com Alexa, Siri e Google. Inclui Cabo HDMI Premium","R$ 167,00",#34,electronics,Amazon,2024-11-24 21:47:20
Smartphone Xiaomi Redmi Note 13 8+256G Powerful Snapdragon® performance 120Hz FHD+ AMOLED display 33W fast charging with 5000mAh battery No NFC (Black),"R$ 1.180,00",#35,electronics,Amazon,2024-11-24 21:47:20
"Samsung Galaxy A55 5G, Câmera Tripla Traseira de até 50MP, Selfie de 32MP, Nightography, Apagador de objetos, Design em metal e vidro, IP67, Super AMOLED 6.6"" 120Hz Vision Booster, 128GB - Azul Escuro","R$ 1.739,00",#36,electronics,Amazon,2024-11-24 21:47:20
"I2GO, Fone De Ouvido, TWS, Bluetooth, 20 Horas totais de Bateria, ENC, Air Sound Go 2.0, Branco, i2GO PRO","R$ 99,90",#37,electronics,Amazon,2024-11-24 21:47:20
"Monitor LG 27” IPS, Full HD, 100Hz, HDMI, Ajuste de Inclinação - 27MS500-B","R$ 669,99",#38,electronics,Amazon,2024-11-24 21:47:20
"Smartphone Samsung Galaxy A05s 6,7 Tela Infinita 128GB + 6GB RAM Tela Infinita de 6.7"" 50MP + 2MP + 2MP, Processador Octa-Core, Bateria de longa duração - Preto","R$ 832,21",#39,electronics,Amazon,2024-11-24 21:47:21
"JBL, Fone de Ouvido Sem Fio, Tune 520BT, Bluetooth - Azul","R$ 209,90",#40,electronics,Amazon,2024-11-24 21:47:21
"Galaxy Tab A9+ 5G, Grafite, Tela 11"", 64 GB, 4GB RAM, Câmera Frontal 5 MP Câmera Principal 8 MP","R$ 1.151,50",#41,electronics,Amazon,2024-11-24 21:47:21
"Panasonic UM-3SHS - Pilha Comum AA, Tensão 1,5 Volts, Embalagem com 4 pilhas","R$ 4,84",#42,electronics,Amazon,2024-11-24 21:47:21
Pilha Alcalina AAA com 16 unidades Elgin Palito,"R$ 34,51",#43,electronics,Amazon,2024-11-24 21:47:21
Echo com Alexa (4ª Geração): Com som premium e hub Zigbee de casa inteligente - Cor Preta,"R$ 559,00",#44,electronics,Amazon,2024-11-24 21:47:21
Pilha Recarregável AA Pequena DURACELL Com 4 Unidades,"R$ 89,90",#45,electronics,Amazon,2024-11-24 21:47:21
"Monitor Gamer AOC Hero 24"" 165Hz 1ms Ajuste de Altura 24G2S/BK","R$ 729,00",#46,electronics,Amazon,2024-11-24 21:47:22
Novo Echo Spot com Alexa (2024) | Despertador inteligente com som vibrante | Cor Branca,"R$ 449,00",#47,electronics,Amazon,2024-11-24 21:47:22
"Samsung T350 - Monitor Gamer, 24"", FHD, 75Hz, HDMI, VGA, Freesync, Preto","R$ 569,05",#48,electronics,Amazon,2024-11-24 21:47:22
"ELG, N01V4, Suporte Fixo de Parede para TVs de 32"" a 77"", Compatível com TVs Curvas e Planas, Feito em Aço Carbono, Suporta Até 50kg, Preto","R$ 54,90",#49,electronics,Amazon,2024-11-24 21:47:22
"Celular Samsung Galaxy A15 128GB, 4GB RAM, Tela Infinita de 6.5"" Azul Claro","R$ 799,00",#50,electronics,Amazon,2024-11-24 21:47:22
Smart TV 32” Philco PTV32K34RKGB Roku TV Led Dolby Audio,"R$ 989,00",#51,electronics,Amazon,2024-11-24 21:47:42
Filtro de Linha 4 Tomadas Elgin 2P+T 10A Preto Bivolt,"R$ 25,00",#52,electronics,Amazon,2024-11-24 21:47:43
"JBL, Fone de Ouvido On ear, Tune 520BT - Preto","R$ 226,30",#53,electronics,Amazon,2024-11-24 21:47:43
Apple iPhone 15 (128 GB) — Preto,"R$ 5.135,40",#54,electronics,Amazon,2024-11-24 21:47:43
"Samsung Smart TV 50"" Crystal UHD 4K 50DU8000 - Painel Dynamic Crystal Color, Gaming Hub","R$ 2.446,98",#55,electronics,Amazon,2024-11-24 21:47:43
"Monitor Gamer AOC Hero 27"" 165Hz 1ms Ajuste de Altura 27G2S/BK","R$ 839,17",#56,electronics,Amazon,2024-11-24 21:47:43
"Galaxy Tab S9 FE+, Grafite, Wifi, 12.4"",128 GB, 8 GB RAM, Câmera Principal 8MP + 8MP UW, Câmera Frontal 12MP UW","R$ 2.749,00",#57,electronics,Amazon,2024-11-24 21:47:43
"Tablet Samsung Galaxy Tab S6 Lite (2024), 64GB, 4GB RAM, Tela Imersiva de 10.4', Câmera Traseira 8MP, Câmera frontal de 5MP, Wifi, Android 14","R$ 1.749,00",#58,electronics,Amazon,2024-11-24 21:47:43
Smartphone Moto G54 5G 256GB 8GB RAM Azul - Vegan Leather,"R$ 1.157,00",#59,electronics,Amazon,2024-11-24 21:47:44
Adaptador de energia,"R$ 99,00",#60,electronics,Amazon,2024-11-24 21:47:44
Pilha recarregável AA 2500mAh Elgin com 2 unidades Comum,"R$ 19,00",#61,electronics,Amazon,2024-11-24 21:47:44
"Samsung Galaxy A55 5G, Câmera Tripla Traseira de até 50MP, Selfie de 32MP, Nightography, Apagador de objetos, Design em metal e vidro, IP67, Super AMOLED 6.6"" 120Hz Vision Booster, 256GB - Azul Escuro","R$ 2.099,91",#62,electronics,Amazon,2024-11-24 21:47:44
"QCY H3 ANC Fone de Ouvido Bluetooth, Cancelamento de Ruído Ativo Headphone Bluetooth 5.4 Headset com Microfone, Certificação Hi-Res Audio, Conexão Multipontos, 60 horas reprodução, Preto","R$ 254,15",#63,electronics,Amazon,2024-11-24 21:47:44
Câmera Inteligente Interna Compatível com Alexa Wi-fi Full HD iM3 C Preto Intelbras,"R$ 193,55",#64,electronics,Amazon,2024-11-24 21:47:44
Smartphone Samsung Galaxy A15 5G 256GB - Azul Escuro,"R$ 1.029,00",#65,electronics,Amazon,2024-11-24 21:47:45
"Celular Samsung Galaxy A15 5G 256GB, 8GB RAM, Tela Infinita de 6.5"" Azul Escuro","R$ 1.049,00",#66,electronics,Amazon,2024-11-24 21:47:45
Câmera Inteligente Wi-Fi Full HD iM5 SC com cartão MicroSD 32GB Branco Intelbras,"R$ 468,89",#67,electronics,Amazon,2024-11-24 21:47:45
Pilha Alcalina AA Pequena DURACELL Com 8 Unidades,"R$ 36,90",#68,electronics,Amazon,2024-11-24 21:47:45
BEARTAIN Fone de Ouvido XT60 Esportivo Bluetooth 5.3 Sem Fio TWS À Prova D'água HiFi Com Cancelamento De Ruído Microfone Para LED Display- preto,"R$ 75,86",#69,electronics,Amazon,2024-11-24 21:47:45
Smartphone Motorola Moto G24 128GB 4GB RAM Rosa,"R$ 721,49",#70,electronics,Amazon,2024-11-24 21:47:46
Apple EarPods (USB-C),"R$ 129,99",#71,electronics,Amazon,2024-11-24 21:47:46
"Duracell, AAA-Rechx4, Pilha Recarregável AAA Palito Com 4 Unidades","R$ 89,90",#72,electronics,Amazon,2024-11-24 21:47:46
Smartphone Motorola Moto G34 5G 8GB RAM Boost* 128GB Preto,"R$ 809,00",#73,electronics,Amazon,2024-11-24 21:47:46
"Monitor Gamer LG 25.7"" UltraWide Full HD 75Hz 1ms Preto 26WQ500-B.AWZM","R$ 649,90",#74,electronics,Amazon,2024-11-24 21:47:46
"Projetor Portátil 4K 1080p com Wi-Fi 6, Bluetooth 5.0 e Android 11","R$ 280,45",#75,electronics,Amazon,2024-11-24 21:47:46
Câmera Inteligente Interna Compatível com Alexa Wi-Fi Full HD iM3 C com Micro SD 32GB Branco Intelbras,"R$ 229,90",#76,electronics,Amazon,2024-11-24 21:47:47
"EPSON EcoTank L1250 - Impressora, tanque de Tinta Colorida, Wi-Fi Direct, Comando de voz, Bivolt, Cor: Preto","R$ 819,00",#77,electronics,Amazon,2024-11-24 21:47:47
Apple iPhone 13 (128 GB) - Luz das estrelas,"R$ 3.789,00",#78,electronics,Amazon,2024-11-24 21:47:47
Fone de ouvido bluetooth 5.3 - Função power bank e mostrador digital,"R$ 30,00",#79,electronics,Amazon,2024-11-24 21:47:47
"Galaxy Tab S9 FE, Grafite, 10.9"", Wifi, 128 GB, 6 GB RAM, Câmera Principal 8MP, Câmera Frontal 12 MP UW","R$ 2.443,11",#80,electronics,Amazon,2024-11-24 21:47:47
Duracell Pilha Alcalina Aaa Palito Duracell Com 8 Unidades,"R$ 36,90",#81,electronics,Amazon,2024-11-24 21:47:47
Smartphone Motorola Moto G24 8GB RAM Boost* 128GB Grafite,"R$ 776,67",#82,electronics,Amazon,2024-11-24 21:47:48
Smartphone Xiaomi Redmi Note 13 8+256G Powerful Snapdragon® performance 120Hz FHD+ AMOLED display 33W fast charging with 5000mAh battery (Blue),"R$ 1.130,00",#83,electronics,Amazon,2024-11-24 21:47:48
"Samsung Galaxy A55 5G, Câmera Tripla Traseira de até 50MP, Selfie de 32MP, Nightography, Apagador de objetos, Design em metal e vidro, IP67, Super AMOLED 6.6"" 120Hz Vision Booster, 128GB - Rosa","R$ 1.899,00",#84,electronics,Amazon,2024-11-24 21:47:48
CAMERA INSTAX MINI 12 BRANCO MARFIM,"R$ 379,89",#85,electronics,Amazon,2024-11-24 21:47:48
"Smartphone Xiaomi POCO C65 8GB+256GB, azul","R$ 943,99",#86,electronics,Amazon,2024-11-24 21:47:48
"Samsung Smart TV 58"" UHD 4K 58CU7700, Processador Crystal 4K, Gaming Hub, Visual Livre de Cabos, Tela sem limites, Alexa built in, Controle Único","R$ 2.649,00",#87,electronics,Amazon,2024-11-24 21:47:49
Pilha Alcalina AA Elgin com 4 unidades Comum,"R$ 6,29",#88,electronics,Amazon,2024-11-24 21:47:49
"Echo Show 5 (3ª geração - 2023) | Smart display com Alexa, graves 2x mais potentes e som mais nítido | Cor Preta","R$ 649,00",#89,electronics,Amazon,2024-11-24 21:47:49
Apple iPhone 13 (128 GB) - Meia-noite,"R$ 3.845,05",#90,electronics,Amazon,2024-11-24 21:47:49
"Roku Express 4K | Dispositivo de streaming para TV HD/4K/HDR compatível com Alexa, Siri e Google","R$ 229,90",#91,electronics,Amazon,2024-11-24 21:47:49
"Monitor Gamer LG UltraGear 27” IPS, 180Hz, 1ms (GtG), NVIDIA® G-SYNC®, AMD FreeSync™, HDR10, sRGB 99% - 27GS60F-B","R$ 1.083,50",#92,electronics,Amazon,2024-11-24 21:47:50
"I2GO, Headphone Bass 500, Bluetooth, Microfone Integrado, Controle Multimídia, Até 30h de bateria, Entrada cabo auxiliar P2 (incluso), Dobrável, Preto, i2GO PRO","R$ 150,90",#93,electronics,Amazon,2024-11-24 21:47:50
Pilha Alcalina AA com 8 unidades Elgin Comum,"R$ 15,97",#94,electronics,Amazon,2024-11-24 21:47:50
AirPods Pro (2ª geração) com estojo de recarga MagSafe (USB-C) Branco,"R$ 1.949,00",#95,electronics,Amazon,2024-11-24 21:47:50
"SUPORTE TV FIXO UNIVERSAL 10"" A 85"" - COMPACTO","R$ 12,50",#96,electronics,Amazon,2024-11-24 21:47:50
Apple iPhone 15 (128 GB) — Rosa,"R$ 5.042,40",#97,electronics,Amazon,2024-11-24 21:47:51
Smartphone Motorola Moto G34 5G 8GB RAM Boost* 128GB Azul,"R$ 816,00",#98,electronics,Amazon,2024-11-24 21:47:51
Fone de Ouvido Bluetooth JBL Tune 510BT Pure Bass Preto - JBLT510BTBLK,"R$ 260,00",#99,electronics,Amazon,2024-11-24 21:47:51
Smartphone Xiaomi POCO X6 Pro 5G 12GB+512GB NFC Dimensity 8300-Ultra 64MP câmera tripla 67W 120Hz AMOLED (Cinza),"R$ 2.250,00",#100,electronics,Amazon,2024-11-24 21:47:51
"Liquidificador, Ph900, 3L, Preto, 110V, Philco","R$ 164,90",#1,kitchen,Amazon,2024-11-24 21:48:08
"Britânia SANDUICHEIRA E GRILL PRESS 127V, BGR27I","R$ 99,52",#2,kitchen,Amazon,2024-11-24 21:48:08
Sanduicheira Elétrica Cadence Click - 127V,"R$ 97,99",#3,kitchen,Amazon,2024-11-24 21:48:09
Sanduicheira e Grill Britânia BGR27I Press 2 em 1 850W 220V,"R$ 129,00",#4,kitchen,Amazon,2024-11-24 21:48:09
"Agratto, 783, Chaleira Elétrica, 127v, Preto/Inox","R$ 58,00",#5,kitchen,Amazon,2024-11-24 21:48:09
"Philips Walita Preta Fritadeira Airfryer Essential XL Digital, 6.2L de capacidade, Garantia internacional de dois anos, 110V, 2000W (RI9270/90), Preto","R$ 474,05",#6,kitchen,Amazon,2024-11-24 21:48:09
"Mixer 3 em 1, 400W, 2 velocidades, Bmx400, Preto, 220v, Britânia","R$ 199,90",#7,kitchen,Amazon,2024-11-24 21:48:09
Stanley Copo Térmico de Cerveja sem Tampa Lilac | 473ml,"R$ 75,90",#8,kitchen,Amazon,2024-11-24 21:48:10
"Liquidificador Turbo Power, Mondial, Preto, 550W, 220V - L-99 FB","R$ 94,90",#9,kitchen,Amazon,2024-11-24 21:48:10
"Fritadeira Sem Óleo Oster 127V - OFRT520, PRETO","R$ 294,00",#10,kitchen,Amazon,2024-11-24 21:48:10
"Electrolux - Kit Potes de Plástico Hermético, 10 unidades","R$ 99,90",#11,kitchen,Amazon,2024-11-24 21:48:10
Filtro/Refil de Água Acqua Pure para Purificador Electrolux PE12A/PE12B/PE12G/PE12V,"R$ 85,00",#12,kitchen,Amazon,2024-11-24 21:48:11
"Fritadeira Air Fryer Forno Oven 12 Litros, Mondial, Preto/Inox, 2000W, 110V - AFON-12L-BI","R$ 539,00",#13,kitchen,Amazon,2024-11-24 21:48:11
Copo Térmico de Cerveja (com tampa) Stanley | 473ML,"R$ 99,00",#14,kitchen,Amazon,2024-11-24 21:48:11
Micro-ondas Philco 20l Branco Pmo23bb 220v 220v,"R$ 470,12",#15,kitchen,Amazon,2024-11-24 21:48:11
"Organizador Modular Acrimet para Gavetas, Bancadas e Armários, Plástico Transparente, Pote Retangular Grande, Kit com 4 Potes, Cristal","R$ 22,69",#16,kitchen,Amazon,2024-11-24 21:48:12
Mixer Vertical Turbo Chef Elgin 3 em 1 200W Preto 110v,"R$ 132,90",#17,kitchen,Amazon,2024-11-24 21:48:12
Copo térmico de cerveja Stanley|473ml,"R$ 82,50",#18,kitchen,Amazon,2024-11-24 21:48:12
"Organizador Modular Acrimet para Gavetas, Bancadas e Armários, Plástico Transparente, Kit com 7 Potes Sortidos","R$ 36,35",#19,kitchen,Amazon,2024-11-24 21:48:12
"Personal Blender, Mondial, Preto/Prata, 300W, 110V - DG-01","R$ 179,00",#20,kitchen,Amazon,2024-11-24 21:48:13
"Electrolux, Pote Hermetico, 12 unidades, A23122901, cinza","R$ 115,44",#21,kitchen,Amazon,2024-11-24 21:48:13
"Sanduicheira e grill, Crome inox, Preto, 110V, Britânia","R$ 72,97",#22,kitchen,Amazon,2024-11-24 21:48:13
Jogo De Frigideiras 2 Peças Alumínio 20198760 Tramontina,"R$ 39,90",#23,kitchen,Amazon,2024-11-24 21:48:13
"Stanley - Copo Quencher H2.0 FlowState 591ml - Copo de aço inoxidável com tampa, isolamento a vácuo, para água, chá gelado, café, smoothies e muito mais, Lilac","R$ 169,90",#24,kitchen,Amazon,2024-11-24 21:48:14
Bebedouro Britânia BBE11P Aquaplus Biv Capacidade 10L ou 20L,"R$ 323,00",#25,kitchen,Amazon,2024-11-24 21:48:14
"Liquidificador Oster 1400 Full, Preto 3,2L, OLIQ,610, 220V","R$ 179,00",#26,kitchen,Amazon,2024-11-24 21:48:14
Filtro/Refil Original de Água para Purificador Electrolux PE11B/PE11X/PC41B/PC41X/PH41B/PH41X,"R$ 74,90",#27,kitchen,Amazon,2024-11-24 21:48:14
"Panela De Pressão Tramontina Vancouver Vermelha 4,5L.","R$ 184,38",#28,kitchen,Amazon,2024-11-24 21:48:15
"Philips Walita RI9252/91 Série 3000 - Fritadeira Airfryer Digital, 4.1L de capacidade, 127V, 1400W, Preta","R$ 361,33",#29,kitchen,Amazon,2024-11-24 21:48:15
Caneca Térmica de Cerveja Stanley Matte Black | 709ML,"R$ 99,00",#30,kitchen,Amazon,2024-11-24 21:48:15
"Garrafa Térmica Air Pot, Invicta, Inox, 1.0L","R$ 54,20",#31,kitchen,Amazon,2024-11-24 21:48:15
Fritadeira Elétrica sem oleo Forno Oven Airfryer 12L digital receita programada 2 bandejas espeto giratório 1700W Electrolux EAF90 Grafite 220v,"R$ 693,00",#32,kitchen,Amazon,2024-11-24 21:48:16
"PHILIPS Liquidificador Série 5000, RI2242, Preto, 110v, Jarra Inquebrável, Walita","R$ 235,90",#33,kitchen,Amazon,2024-11-24 21:48:16
PORTO BRASIL BOWL ROMA BRANCO,"R$ 72,98",#34,kitchen,Amazon,2024-11-24 21:48:16
"Fritadeira Sem Óleo Air Fryer 5L, Mondial, Preto/Inox, 1900W, 220V - AFN-50-BI","R$ 339,90",#35,kitchen,Amazon,2024-11-24 21:48:16
"Moedor de Café, Inox, 110v, Oster","R$ 139,90",#36,kitchen,Amazon,2024-11-24 21:48:17
"Sanduicheira Fast Grill e Sandwich, Mondial, Preto, 750W, 220V - S-12","R$ 79,90",#37,kitchen,Amazon,2024-11-24 21:48:17
Balança de Cozinha Digital para Alimentos em Inox Resistente a Água Com Base Antiderrapante e Visor de Alta Definição Pesagem de 1g até 10kg,"R$ 50,99",#38,kitchen,Amazon,2024-11-24 21:48:17
FRITADEIRA AIR FRYER PHILCO 12L PT PFR2200P 220V,"R$ 538,24",#39,kitchen,Amazon,2024-11-24 21:48:18
Faqueiro Tramontina Malibu em Aço Inox 24 Peças,"R$ 79,90",#40,kitchen,Amazon,2024-11-24 21:48:18
Mixer 3 Em 1 Eib10 Electrolux - 127v Cinza,"R$ 249,99",#41,kitchen,Amazon,2024-11-24 21:48:18
"Black Decker Mixer, Misturador Multiuso e Portátil com Haste em Inox, Modelo M150","R$ 59,42",#42,kitchen,Amazon,2024-11-24 21:48:18
"Fritadeira Sem Óleo Air Fryer 8L, Mondial, Preto/Inox, 1900W, 110V - AFN-80-BI","R$ 464,00",#43,kitchen,Amazon,2024-11-24 21:48:18
"Vaporizador Órion Mallory - Passadeira Portátil, Higienizador de Roupas e Tecidos,Vapor Continuo Desamassa Direto no Cabide- 127V","R$ 136,90",#44,kitchen,Amazon,2024-11-24 21:48:19
"Mimo Style Espátula Prática Para Confeitar, Raspar, Cortar, Organizar, Dividir Massas, Com Régua Medidora de 15 cm, Resistente à Temperatura, Produto Leve e de Fácil Manuseio, Material de Inox Durável","R$ 14,99",#45,kitchen,Amazon,2024-11-24 21:48:19
Jogo Facas 6 Peças Plenus com Cepo Tramontina Cutelaria,"R$ 70,00",#46,kitchen,Amazon,2024-11-24 21:48:19
"PHILIPS Liquidificador Série 5000, Jarra Inquebrável, RI2244, 110v, Walita","R$ 292,49",#47,kitchen,Amazon,2024-11-24 21:48:19
Oikos - potes de vidro de mantimentos com tampa de bambu 11 peças,"R$ 189,90",#48,kitchen,Amazon,2024-11-24 21:48:20
Purificador de Água Electrolux Compacto Pure 4x Branco Bivolt Pe12b,"R$ 549,00",#49,kitchen,Amazon,2024-11-24 21:48:20
Nespresso Cafeteira Vertuo Pop Preta 110V,"R$ 299,00",#50,kitchen,Amazon,2024-11-24 21:48:20
Garrafa Térmica Aerolight Stanley Black Glimmer | 591ml,"R$ 155,40",#51,kitchen,Amazon,2024-11-24 21:48:40
Ceraflame Manteigueira de Cerâmica 250G Vermelha,"R$ 74,00",#52,kitchen,Amazon,2024-11-24 21:48:41
Forno Micro-ondas 20L Prata Espelhado Midea 110V,"R$ 519,00",#53,kitchen,Amazon,2024-11-24 21:48:41
Mor - Tábua Retangular Bamboo 30Cm X 20Cm,"R$ 20,40",#54,kitchen,Amazon,2024-11-24 21:48:41
Stanley Copo Térmico de Cerveja sem Tampa Cotton Candy | 473ml,"R$ 78,37",#55,kitchen,Amazon,2024-11-24 21:48:41
"Fritadeira Sem Óleo Air Fryer 3,5L, Mondial, Preto, 1500W, 110V - AF-31","R$ 236,90",#56,kitchen,Amazon,2024-11-24 21:48:42
"Tramontina JOGO FACAS INOX 4PC PLENUS PRE, Preto","R$ 32,89",#57,kitchen,Amazon,2024-11-24 21:48:42
"Frigideira Philco PPH240AFR Revestimento Redstone 1,7L","R$ 109,00",#58,kitchen,Amazon,2024-11-24 21:48:42
Mixer Mallory Trikxer Pratic- 3 EM 1-220V,"R$ 137,70",#59,kitchen,Amazon,2024-11-24 21:48:43
Cafeteira Eletrica Electrolux Inox 30 Xicaras Efficient Ecm20 - 127v Cinza,"R$ 129,00",#60,kitchen,Amazon,2024-11-24 21:48:43
"Liquidificador, Diamante, 900w, Preto, 220v, Britânia","R$ 119,00",#61,kitchen,Amazon,2024-11-24 21:48:43
"Fritadeira Air Fryer Britânia 5,5L 1500W Gold BFR51 127V","R$ 349,00",#62,kitchen,Amazon,2024-11-24 21:48:43
"Espremedor Premium, Mondial, Preto, 30W, 110V - E-02","R$ 59,90",#63,kitchen,Amazon,2024-11-24 21:48:44
Tumbler Térmico Flip Straw Stanley|887ml,"R$ 223,30",#64,kitchen,Amazon,2024-11-24 21:48:44
Garrafa térmica Classic Stanley,"R$ 234,99",#65,kitchen,Amazon,2024-11-24 21:48:44
Fritadeira Air Fryer Philco Kitchen Art Painel Digital KFR02 127V,"R$ 509,90",#66,kitchen,Amazon,2024-11-24 21:48:44
OU ORGANIZADOR CLEAR FRESH 5L COM 3 CESTOS,"R$ 53,25",#67,kitchen,Amazon,2024-11-24 21:48:45
"Mimo Style, Jogo de Panelas Cerâmica 10 Peças Indução Style Cook Grafite Bambu","R$ 491,99",#68,kitchen,Amazon,2024-11-24 21:48:45
Liquidificador Série 5000 Jarra Vidro Philips Walita Preto 1200W RI2242/93-127V,"R$ 301,65",#69,kitchen,Amazon,2024-11-24 21:48:45
"Fritadeira Forno Oven Fry 4 em 1 Elgin 12 Litros 110V - Assa, Frita sem óleo, Desidrata e Reaquece Airfryer","R$ 484,43",#70,kitchen,Amazon,2024-11-24 21:48:45
Dolce Gusto Mochaccino Em Cápsula Avelã Nescafé Caixa 170G 10 Unidades,"R$ 17,46",#71,kitchen,Amazon,2024-11-24 21:48:46
Nespresso Cafeteira Essenza Mini Vermelha 110V,"R$ 316,00",#72,kitchen,Amazon,2024-11-24 21:48:46
Faqueiro em Aço Inox Búzios com 24 Peças,"R$ 105,90",#73,kitchen,Amazon,2024-11-24 21:48:46
Conjunto de Bowls Tigelas de Inox com Tampa Plástica Electrolux,"R$ 147,90",#74,kitchen,Amazon,2024-11-24 21:48:47
Mixer Philco PMX2000 3 em 1 Inox 800W 127V,"R$ 214,89",#75,kitchen,Amazon,2024-11-24 21:48:47
